S.No.,Local Body Code,Local Body Version,Local Body Name      (In English),Local Body Name (In Local),Local Body Type Code,Local Body Type Name,Parent Local Body Code,
11216,149043,1,KANNOD MIRZI,?????????????,3,Village Panchayat,4345,
11217,152649,1,KANNPUR,KANNPUR,3,Village Panchayat,4390,
11218,133282,1,KANOJIYA,???????,3,Village Panchayat,4124,
11219,135997,1,KANORA RAMNAGUR,????? ??????,3,Village Panchayat,4163,
11220,152947,2,KANOURA,KANOURA,3,Village Panchayat,4394,
11221,145456,2,KANPOHRA,????????,3,Village Panchayat,4302,
11222,140996,1,KANPUR,??????,3,Village Panchayat,4236,
11223,132900,1,KANPURI,???????,3,Village Panchayat,4118,
11224,131622,1,KANSA,KANSA,3,Village Panchayat,4100,
11225,148401,1,KANSA,?????,3,Village Panchayat,4338,
11226,138843,1,KANSAL,?????,3,Village Panchayat,4207,
11227,133033,1,KANSEL,??????,3,Village Panchayat,4121,
11228,146516,2,KANSER,?????,3,Village Panchayat,4314,
11229,139696,1,KANSHKHEDA,KANSHKHEDA,3,Village Panchayat,4218,
11230,146020,2,KANSI,KANSI,3,Village Panchayat,4308,
11231,142671,1,KANSKHEDA,????????,3,Village Panchayat,4263,
11232,147678,1,KANSKHEDA (P),????????,3,Village Panchayat,4328,
11233,145691,1,KANSOR KALAN,KANSOR KALAN,3,Village Panchayat,4305,
11234,145903,1,KANSROD,KANSROD,3,Village Panchayat,4307,
11235,132943,1,KANSUL,??????,3,Village Panchayat,4119,
11236,132670,1,KANSULI,??????,3,Village Panchayat,4114,
11237,133784,1,KANTAWADI,?????????,3,Village Panchayat,4133,
11238,145457,1,KANTH,????,3,Village Panchayat,4302,
11239,153552,2,KANTHADI,?????,3,Village Panchayat,4400,
11240,151018,2,KANTHALIYA KA KHEDA,???????? ?? ????,3,Village Panchayat,4370,
11241,141487,2,KANTHARI,???????,3,Village Panchayat,4245,
11242,146304,1,KANTHARIYA,????????,3,Village Panchayat,4311,
11243,153430,2,KANTHARIYA,,3,Village Panchayat,4399,
11244,142003,1,Kanti,?????,3,Village Panchayat,4253,
11245,134898,2,KANTI,KANTI,3,Village Panchayat,4148,
11246,136143,1,KANTI,?????,3,Village Panchayat,4165,
11247,137327,1,KANTI,?????,3,Village Panchayat,4180,
11248,147163,1,KANTI,?????,3,Village Panchayat,4322,
11249,147549,1,KANTI,?????,3,Village Panchayat,4326,
11250,140782,2,KANTI DHAMNI,????? ????,3,Village Panchayat,4233,
11251,153021,1,KANTI KHAS,KANTI KHAS,3,Village Panchayat,4395,
11252,137243,1,KANVAN,KANVAN,3,Village Panchayat,4179,
11253,151019,2,KANVRAKHEDI,?????????,3,Village Panchayat,4370,
11254,141142,1,KANWADA,??????,3,Village Panchayat,4239,
11255,150303,2,KANWAHI,??????,3,Village Panchayat,4360,
11256,145191,2,KANWAR,???????,3,Village Panchayat,4298,
11257,132097,2,KANWARA,???????,3,Village Panchayat,4106,
11258,146021,1,KANWARPURA,KANWARPURA,3,Village Panchayat,4308,
11259,151146,1,KANWARSALI,???????,3,Village Panchayat,4372,
11260,144091,1,KANWAS,?????,3,Village Panchayat,4284,
11261,153304,1,KANWAS,,3,Village Panchayat,4398,
11262,137244,1,KANWASA,KANWASA,3,Village Panchayat,4179,
11263,142243,3,KANZAR,?????,3,Village Panchayat,4256,
11264,137039,1,KANZIPURA,?????????,3,Village Panchayat,4176,
11265,142831,1,KAORGAON,KAORGAON,3,Village Panchayat,4266,
11266,153727,3,KAOYLARI,???????-63,3,Village Panchayat,4402,
11267,140622,1,KAPA,????,3,Village Panchayat,4231,
11268,143061,1,KAPA,KAPA,3,Village Panchayat,4270,
11269,150873,1,KAPALIYA,???????,3,Village Panchayat,4368,
11270,135403,1,KAPARWADI,,3,Village Panchayat,4155,
11271,147360,1,KAPASA,????,3,Village Panchayat,4324,
11272,138844,1,KAPASI,?????,3,Village Panchayat,4207,
11273,139628,1,KAPASI,?????,3,Village Panchayat,4217,
11274,152879,1,KAPASI,KAPASI,3,Village Panchayat,4393,
11275,133660,2,KAPASIYA,????????,3,Village Panchayat,4131,
11276,137810,1,KAPASTHAL,???????,3,Village Panchayat,4189,
11277,153537,2,KAPELI,?????,3,Village Panchayat,4400,
