Local Body Code,Local Body Name,Local Body Type,District Level Parent Name,Intermediate Level Parent Name,Ward Code,Ward Number,Ward Name,Ward Name (In Local),
273640,BASAR II,Intermediate Panchayat,LEPARADA,,1223287,5,Pagi -II,,
273640,BASAR II,Intermediate Panchayat,LEPARADA,,1223288,6,Nyodu,,
273640,BASAR II,Intermediate Panchayat,LEPARADA,,1223289,7,Disi,,
273640,BASAR II,Intermediate Panchayat,LEPARADA,,1223290,8,Galu/Sibe/Siru,,
273640,BASAR II,Intermediate Panchayat,LEPARADA,,1223291,9,Regi/Kamdak/Evereest,,
273640,BASAR II,Intermediate Panchayat,LEPARADA,,1223292,10,Soi,,
2871,BASAR II,Intermediate Panchayat,LEPARADA,,1223293,1,Old Bam-I,,
2871,BASAR II,Intermediate Panchayat,LEPARADA,,1223294,2,Old Bam-II,,
2871,BASAR II,Intermediate Panchayat,LEPARADA,,1223295,3,New Bam,,
2871,BASAR II,Intermediate Panchayat,LEPARADA,,1223296,4,Gori-I,,
2871,BASAR II,Intermediate Panchayat,LEPARADA,,1223297,5,Gori -II,,
2871,BASAR II,Intermediate Panchayat,LEPARADA,,1223298,6,Gori-III,,
2871,BASAR II,Intermediate Panchayat,LEPARADA,,1223427,7,Echi Chiku,,
2871,BASAR II,Intermediate Panchayat,LEPARADA,,1223428,8,Piri,,
2871,BASAR II,Intermediate Panchayat,LEPARADA,,1223429,9,Sago,,
2871,BASAR II,Intermediate Panchayat,LEPARADA,,1223430,10,Kadi/Dego Yamin/Chirne,,
2871,BASAR III,Intermediate Panchayat,LEPARADA,,1223293,1,Old Bam-I,,
2871,BASAR III,Intermediate Panchayat,LEPARADA,,1223294,2,Old Bam-II,,
2871,BASAR III,Intermediate Panchayat,LEPARADA,,1223295,3,New Bam,,
2871,BASAR III,Intermediate Panchayat,LEPARADA,,1223296,4,Gori-I,,
2871,BASAR III,Intermediate Panchayat,LEPARADA,,1223297,5,Gori -II,,
2871,BASAR III,Intermediate Panchayat,LEPARADA,,1223298,6,Gori-III,,
2871,BASAR III,Intermediate Panchayat,LEPARADA,,1223427,7,Echi Chiku,,
2871,BASAR III,Intermediate Panchayat,LEPARADA,,1223428,8,Piri,,
2871,BASAR III,Intermediate Panchayat,LEPARADA,,1223429,9,Sago,,
2871,BASAR III,Intermediate Panchayat,LEPARADA,,1223430,10,Kadi/Dego Yamin/Chirne,,
2873,DARING,Intermediate Panchayat,LEPARADA,,1223302,1,JIme-Zirdo,,
2873,DARING,Intermediate Panchayat,LEPARADA,,1223303,2,Daring-I,,
2873,DARING,Intermediate Panchayat,LEPARADA,,1223304,3,Daring-II,,
2873,DARING,Intermediate Panchayat,LEPARADA,,1223305,4,Rilu - Tapo,,
2873,DARING,Intermediate Panchayat,LEPARADA,,1223306,5,Dali,,
2873,DARING,Intermediate Panchayat,LEPARADA,,1223307,6,Chisi-Ishi,,
2873,DARING,Intermediate Panchayat,LEPARADA,,1223308,7,Padi-I,,
2873,DARING,Intermediate Panchayat,LEPARADA,,1223309,8,Padi-II,,
2779,CHOWKHAM,Intermediate Panchayat,LOHIT,,1218942,1,Chongkham-I (Manphaktan),,
2779,CHOWKHAM,Intermediate Panchayat,LOHIT,,1218943,2,Chongkham HQ,,
2779,CHOWKHAM,Intermediate Panchayat,LOHIT,,1218944,3,Chongkham -II,,
2779,CHOWKHAM,Intermediate Panchayat,LOHIT,,1218945,4,Chongkham-III,,
2779,CHOWKHAM,Intermediate Panchayat,LOHIT,,1218946,5,Chongkham-IV,,
2779,CHOWKHAM,Intermediate Panchayat,LOHIT,,1218947,6,Namliang,,
2779,CHOWKHAM,Intermediate Panchayat,LOHIT,,1218948,7,Nopatia,,
2779,CHOWKHAM,Intermediate Panchayat,LOHIT,,1218949,8,Momong,,
2779,CHOWKHAM,Intermediate Panchayat,LOHIT,,1218950,9,Mabira,,
2779,CHOWKHAM,Intermediate Panchayat,LOHIT,,1218951,10,Kherem,,
2779,CHOWKHAM,Intermediate Panchayat,LOHIT,,1218952,11,Mimey,,
2779,CHOWKHAM,Intermediate Panchayat,LOHIT,,1218953,12,Mankao,,
2779,CHOWKHAM,Intermediate Panchayat,LOHIT,,1218954,13,Tissue,,
2779,CHOWKHAM,Intermediate Panchayat,LOHIT,,1218955,14,Alubari,,
2779,CHOWKHAM,Intermediate Panchayat,LOHIT,,1218956,15,Gunanagar,,
2779,CHOWKHAM,Intermediate Panchayat,LOHIT,,1218957,16,Emphum,,
2779,CHOWKHAM,Intermediate Panchayat,LOHIT,,1218958,17,Munglang/Lunga,,
2779,CHOWKHAM,Intermediate Panchayat,LOHIT,,1218959,18,Insa,,
2783,LEKANG,Intermediate Panchayat,LOHIT,,1218356,1,Lekang Gohain Gaon,,
2783,LEKANG,Intermediate Panchayat,LOHIT,,1218357,2,Rongalibeel,,
2783,LEKANG,Intermediate Panchayat,LOHIT,,1218358,3,Dirak Miri,,
2783,LEKANG,Intermediate Panchayat,LOHIT,,1218359,4,Dharampur,,
2783,LEKANG,Intermediate Panchayat,LOHIT,,1218360,5,Krishnapur,,
2783,LEKANG,Intermediate Panchayat,LOHIT,,1218361,6,Mohaloni,,
2783,LEKANG,Intermediate Panchayat,LOHIT,,1218362,7,Pudumoni,,
2783,LEKANG,Intermediate Panchayat,LOHIT,,1218363,8,Sitpani Moran,,
2783,LEKANG,Intermediate Panchayat,LOHIT,,1218364,9,Kathalguri,,
2783,LEKANG,Intermediate Panchayat,LOHIT,,1218365,10,Eraloni,,
2783,LEKANG,Intermediate Panchayat,LOHIT,,1218366,11,Kaupatoni,,
2783,LEKANG,Intermediate Panchayat,LOHIT,,1218367,12,Sitpani Miri,,
2783,LEKANG,Intermediate Panchayat,LOHIT,,1218368,13,Sengapather,,
2783,LEKANG,Intermediate Panchayat,LOHIT,,1218369,14,Dumsi,,
2783,LEKANG,Intermediate Panchayat,LOHIT,,1218370,15,Mahadevpur-I,,
2783,LEKANG,Intermediate Panchayat,LOHIT,,1218371,16,Mahadevpur-II,,
2783,LEKANG,Intermediate Panchayat,LOHIT,,1218372,17,Mahadevpur-III,,
2785,NAMSAI,Intermediate Panchayat,LOHIT,,1218960,1,Deobeel-I,,
2785,NAMSAI,Intermediate Panchayat,LOHIT,,1218961,2,Deobeel-II,,
2785,NAMSAI,Intermediate Panchayat,LOHIT,,1218962,3,2nd Mile,,
2785,NAMSAI,Intermediate Panchayat,LOHIT,,1218963,4,Jona-IV,,
2785,NAMSAI,Intermediate Panchayat,LOHIT,,1218964,5,Jona Kachari Kuli,,
2785,NAMSAI,Intermediate Panchayat,LOHIT,,1218965,6,Jona-I,,
2785,NAMSAI,Intermediate Panchayat,LOHIT,,1218966,7,Kinghom Jona,,
2785,NAMSAI,Intermediate Panchayat,LOHIT,,1218967,8,Jona -II,,
2785,NAMSAI,Intermediate Panchayat,LOHIT,,1218968,9,Jona-III,,
2785,NAMSAI,Intermediate Panchayat,LOHIT,,1218969,10,Lathao-I,,
2785,NAMSAI,Intermediate Panchayat,LOHIT,,1218970,11,Lathao-II,,
2785,NAMSAI,Intermediate Panchayat,LOHIT,,1218971,12,Lathao-III,,
2785,NAMSAI,Intermediate Panchayat,LOHIT,,1218972,13,Nanam Khampti,,
2785,NAMSAI,Intermediate Panchayat,LOHIT,,1218973,14,Sengsap,,
2785,NAMSAI,Intermediate Panchayat,LOHIT,,1218974,15,Melangkung,,
2785,NAMSAI,Intermediate Panchayat,LOHIT,,1218975,16,Sulungtoo,,
2785,NAMSAI,Intermediate Panchayat,LOHIT,,1218976,17,Jaipur,,
2785,NAMSAI,Intermediate Panchayat,LOHIT,,1218977,18,Samuguri,,
2785,NAMSAI,Intermediate Panchayat,LOHIT,,1218978,19,New Janthu,,
2785,NAMSAI,Intermediate Panchayat,LOHIT,,1218979,20,Bhogamur,,
2785,NAMSAI,Intermediate Panchayat,LOHIT,,1218980,21,Mengkeng Miri,,
2785,NAMSAI,Intermediate Panchayat,LOHIT,,1218981,22,Manmow,,
2785,NAMSAI,Intermediate Panchayat,LOHIT,,1218982,23,Nanam Khamyang,,
2785,NAMSAI,Intermediate Panchayat,LOHIT,,1218983,24,Manhofai,,
2785,NAMSAI,Intermediate Panchayat,LOHIT,,1218984,25,Pather Gaon,,
2785,NAMSAI,Intermediate Panchayat,LOHIT,,1218985,26,Kaisu,,
2785,NAMSAI,Intermediate Panchayat,LOHIT,,1218986,27,Enten,,
2785,NAMSAI,Intermediate Panchayat,LOHIT,,1218987,28,Kaba,,
2785,NAMSAI,Intermediate Panchayat,LOHIT,,1218988,29,Kasik,,
2785,NAMSAI,Intermediate Panchayat,LOHIT,,1218989,30,Lathao -IV,,
2785,NAMSAI,Intermediate Panchayat,LOHIT,,1218990,31,Lathao-V,,
2786,NINGROO,Intermediate Panchayat,LOHIT,,1218991,1,Phaneng,,
2786,NINGROO,Intermediate Panchayat,LOHIT,,1218992,2,Wagun-I,,
2786,NINGROO,Intermediate Panchayat,LOHIT,,1218993,3,Wagun-II,,
2786,NINGROO,Intermediate Panchayat,LOHIT,,1218994,4,Nampong,,
2786,NINGROO,Intermediate Panchayat,LOHIT,,1218995,5,Adi Ningroo,,
2786,NINGROO,Intermediate Panchayat,LOHIT,,1218996,6,Ningroo Charali,,
2786,NINGROO,Intermediate Panchayat,LOHIT,,1218997,7,Lekang Khampti,,
2786,NINGROO,Intermediate Panchayat,LOHIT,,1218998,8,Pangen,,
2786,NINGROO,Intermediate Panchayat,LOHIT,,1218999,9,Wingko,,
2786,NINGROO,Intermediate Panchayat,LOHIT,,1219000,10,Jenlai,,
2786,NINGROO,Intermediate Panchayat,LOHIT,,1219001,11,Nongtaw Khampti,,
2786,NINGROO,Intermediate Panchayat,LOHIT,,1219002,12,Nongtaw Shyam,,
2786,NINGROO,Intermediate Panchayat,LOHIT,,1219003,13,Wingseng Nongtaw,,
2786,NINGROO,Intermediate Panchayat,LOHIT,,1219004,14,Mokrun,,
2786,NINGROO,Intermediate Panchayat,LOHIT,,1219005,15,Chesing Wingko,,
2787,SUNPURA,Intermediate Panchayat,LOHIT,,1219006,1,Jeko,,
2787,SUNPURA,Intermediate Panchayat,LOHIT,,1219007,2,Jeko Sunpura,,
2787,SUNPURA,Intermediate Panchayat,LOHIT,,1219008,3,Yealiang-I,,
2787,SUNPURA,Intermediate Panchayat,LOHIT,,1219009,4,Yealing 19th Mile,,
2787,SUNPURA,Intermediate Panchayat,LOHIT,,1219010,5,Chailiang,,
2787,SUNPURA,Intermediate Panchayat,LOHIT,,1219011,6,Chailiang Hatiduba,,
2787,SUNPURA,Intermediate Panchayat,LOHIT,,1219012,7,New Hatiduba,,
2787,SUNPURA,Intermediate Panchayat,LOHIT,,1219013,8,Bhekuliang,,
2788,TEZU,Intermediate Panchayat,LOHIT,,1219014,1,Loiliang,,
2788,TEZU,Intermediate Panchayat,LOHIT,,1219015,2,Pomliang,,
2788,TEZU,Intermediate Panchayat,LOHIT,,1219016,3,Mekailiang,,
2788,TEZU,Intermediate Panchayat,LOHIT,,1219017,4,Danglat,,
2788,TEZU,Intermediate Panchayat,LOHIT,,1219018,5,New Danglat,,
2788,TEZU,Intermediate Panchayat,LOHIT,,1219019,6,Telluliang,,
2788,TEZU,Intermediate Panchayat,LOHIT,,1219020,7,Tafraga-III,,
2788,TEZU,Intermediate Panchayat,LOHIT,,1219021,8,Tafraga -II,,
2788,TEZU,Intermediate Panchayat,LOHIT,,1219022,9,Tafraga-I,,
2788,TEZU,Intermediate Panchayat,LOHIT,,1219023,10,Khoraliang,,
2788,TEZU,Intermediate Panchayat,LOHIT,,1219024,11,Changliang,,
2788,TEZU,Intermediate Panchayat,LOHIT,,1219025,12,Duraliang,,
2789,UPPER LEKANG,Intermediate Panchayat,LOHIT,,1218921,1,Mahadevpur-IV,,
2789,UPPER LEKANG,Intermediate Panchayat,LOHIT,,1218922,2,Nongkhon,,
2789,UPPER LEKANG,Intermediate Panchayat,LOHIT,,1218923,3,Nangkhon Satgharia,,
2789,UPPER LEKANG,Intermediate Panchayat,LOHIT,,1218924,4,New Silatoo,,
2789,UPPER LEKANG,Intermediate Panchayat,LOHIT,,1218925,5,Philobari,,
2789,UPPER LEKANG,Intermediate Panchayat,LOHIT,,1218926,6,Silatoo Khampti,,
2789,UPPER LEKANG,Intermediate Panchayat,LOHIT,,1218927,7,New Mohong,,
2789,UPPER LEKANG,Intermediate Panchayat,LOHIT,,1218928,8,Kumari Kachari,,
2789,UPPER LEKANG,Intermediate Panchayat,LOHIT,,1218929,9,Kumari Adivasi,,
2789,UPPER LEKANG,Intermediate Panchayat,LOHIT,,1218930,10,Singibeel,,
2789,UPPER LEKANG,Intermediate Panchayat,LOHIT,,1218931,11,Old Mohong-I,,
2789,UPPER LEKANG,Intermediate Panchayat,LOHIT,,1218932,12,Old Mohon-II,,
2789,UPPER LEKANG,Intermediate Panchayat,LOHIT,,1218933,13,Deori Mohong,,
2789,UPPER LEKANG,Intermediate Panchayat,LOHIT,,1218934,14,Kumari Khampti,,
2789,UPPER LEKANG,Intermediate Panchayat,LOHIT,,1218935,15,Khowji,,
2789,UPPER LEKANG,Intermediate Panchayat,LOHIT,,1218936,16,Manpangliang,,
2789,UPPER LEKANG,Intermediate Panchayat,LOHIT,,1218937,17,Upper Silatoo Miri,,
2789,UPPER LEKANG,Intermediate Panchayat,LOHIT,,1218938,18,Lower Silatoo Miri,,
2789,UPPER LEKANG,Intermediate Panchayat,LOHIT,,1218939,19,Piyong Singphoo,,
2789,UPPER LEKANG,Intermediate Panchayat,LOHIT,,1218940,20,Piyong Khampti,,
2789,UPPER LEKANG,Intermediate Panchayat,LOHIT,,1218941,21,Piyong Kachari,,
2790,WAKRO,Intermediate Panchayat,LOHIT,,1219026,1,Wakro,,
2790,WAKRO,Intermediate Panchayat,LOHIT,,1219027,2,Mawai,,
2790,WAKRO,Intermediate Panchayat,LOHIT,,1219028,3,Karhe,,
2790,WAKRO,Intermediate Panchayat,LOHIT,,1219029,4,Tilai-IV,,
2790,WAKRO,Intermediate Panchayat,LOHIT,,1219030,5,Medo,,
2790,WAKRO,Intermediate Panchayat,LOHIT,,1219031,6,Hooking,,
2790,WAKRO,Intermediate Panchayat,LOHIT,,1219032,7,Pukhri,,
2790,WAKRO,Intermediate Panchayat,LOHIT,,1219033,8,Kanjang,,
2790,WAKRO,Intermediate Panchayat,LOHIT,,1219034,9,Namgo,,
2790,WAKRO,Intermediate Panchayat,LOHIT,,1219035,10,Kamja-Towam,,
2790,WAKRO,Intermediate Panchayat,LOHIT,,1219036,11,Waiketliang,,
273572,Chubam,Intermediate Panchayat,LONGDING,,1219037,1,Longson,,
273572,Chubam,Intermediate Panchayat,LONGDING,,1219038,2,Chanu,,
273572,Chubam,Intermediate Panchayat,LONGDING,,1219039,3,Ozakho,,
273572,Chubam,Intermediate Panchayat,LONGDING,,1219040,4,Chattong,,
273584,Kanubari,Intermediate Panchayat,LONGDING,,1219041,1,Wanu,,
273584,Kanubari,Intermediate Panchayat,LONGDING,,1219042,2,Banfera,,
273584,Kanubari,Intermediate Panchayat,LONGDING,,1219043,3,Mopaghat,,
273584,Kanubari,Intermediate Panchayat,LONGDING,,1219044,4,Longhua,,
273584,Kanubari,Intermediate Panchayat,LONGDING,,1219045,5,Luaksim,,
273584,Kanubari,Intermediate Panchayat,LONGDING,,1219046,6,Olingtong,,
273584,Kanubari,Intermediate Panchayat,LONGDING,,1219047,7,Dasatong,,
273583,Khakam,Intermediate Panchayat,LONGDING,,1219048,1,Votnu,,
273583,Khakam,Intermediate Panchayat,LONGDING,,1219049,2,Jagan,,
273583,Khakam,Intermediate Panchayat,LONGDING,,1219050,3,Kamhua Noksa,,
273583,Khakam,Intermediate Panchayat,LONGDING,,1219051,4,Kamhua Noknu,,
273583,Khakam,Intermediate Panchayat,LONGDING,,1219052,5,Khasa,,
273585,Lawnu,Intermediate Panchayat,LONGDING,,1219053,1,Russa-Rimpong,,
273585,Lawnu,Intermediate Panchayat,LONGDING,,1219054,2,Chopnu-Kamnu,,
273585,Lawnu,Intermediate Panchayat,LONGDING,,1219055,3,Chopsa-Lawnu,,
273585,Lawnu,Intermediate Panchayat,LONGDING,,1219056,4,Nokfan,,
273585,Lawnu,Intermediate Panchayat,LONGDING,,1219057,5,Naitong-Longkhojan,,
273585,Lawnu,Intermediate Panchayat,LONGDING,,1219058,6,Otongkhowa,,
273585,Lawnu,Intermediate Panchayat,LONGDING,,1219059,7,Ranglua,,
273585,Lawnu,Intermediate Panchayat,LONGDING,,1219060,8,Hasse/K-Russa,,
273573,Longchan,Intermediate Panchayat,LONGDING,,1219061,1,Nginu,,
273573,Longchan,Intermediate Panchayat,LONGDING,,1219062,2,Ngisa,,
273573,Longchan,Intermediate Panchayat,LONGDING,,1219063,3,Koimoi,,
273573,Longchan,Intermediate Panchayat,LONGDING,,1219064,4,Khogla,,
273573,Longchan,Intermediate Panchayat,LONGDING,,1219065,5,Longkai,,
273571,Longding,Intermediate Panchayat,LONGDING,,1219066,1,Senua,,
273571,Longding,Intermediate Panchayat,LONGDING,,1219067,2,Zedua,,
273571,Longding,Intermediate Panchayat,LONGDING,,1219068,3,Senua-Noksa,,
273571,Longding,Intermediate Panchayat,LONGDING,,1219069,4,Niausa,,
273571,Longding,Intermediate Panchayat,LONGDING,,1219070,5,Longphong,,
273571,Longding,Intermediate Panchayat,LONGDING,,1219071,6,Mintong,,
273571,Longding,Intermediate Panchayat,LONGDING,,1219072,7,Niaunu,,
273499,Pongchau,Intermediate Panchayat,LONGDING,,1219073,1,Pongchau,,
273499,Pongchau,Intermediate Panchayat,LONGDING,,1219074,2,Bonia,,
273499,Pongchau,Intermediate Panchayat,LONGDING,,1219075,3,Konnu,,
273499,Pongchau,Intermediate Panchayat,LONGDING,,1219076,4,Konsa,,
273494,Pumao,Intermediate Panchayat,LONGDING,,1219077,1,Pumao,,
273494,Pumao,Intermediate Panchayat,LONGDING,,1219078,2,Chatting,,
273494,Pumao,Intermediate Panchayat,LONGDING,,1219079,3,Maihua,,
273494,Pumao,Intermediate Panchayat,LONGDING,,1219080,4,Longkhaw,,
273485,Wakka,Intermediate Panchayat,LONGDING,,1219081,1,Wakka,,
273485,Wakka,Intermediate Panchayat,LONGDING,,1219082,2,Chongkhaw,,
273485,Wakka,Intermediate Panchayat,LONGDING,,1219083,3,Khanu,,
273485,Wakka,Intermediate Panchayat,LONGDING,,1219084,4,Kampong,,
2791,DAMBUK,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220725,1,Paglam (A),,
2791,DAMBUK,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220726,2,Paglam (B),,
2791,DAMBUK,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220727,3,Banggo,,
2791,DAMBUK,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220728,4,Keba/Tinali,,
2791,DAMBUK,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220729,5,Luklung/Kaling,,
2791,DAMBUK,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220730,6,Anpum (A),,
2791,DAMBUK,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220731,7,Anpum (B),,
2791,DAMBUK,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220732,8,Bijari (A),,
2791,DAMBUK,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220733,9,Bijari (B),,
2791,DAMBUK,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220734,10,Bijari (C),,
2791,DAMBUK,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220735,11,Bomjir,,
2791,DAMBUK,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220736,12,Tapat/Kapang,,
2791,DAMBUK,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220737,13,Yapgo,,
2791,DAMBUK,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220738,14,Remi,,
2791,DAMBUK,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220739,15,Sirang,,
2791,DAMBUK,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220740,16,Poblung (A),,
2791,DAMBUK,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220741,17,Poblung (B),,
2791,DAMBUK,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220742,18,Poblung (C),,
2792,HUNLI-DESALI,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220777,1,Hunli,,
2792,HUNLI-DESALI,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220778,2,Elope,,
2792,HUNLI-DESALI,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220779,3,Aloni,,
2792,HUNLI-DESALI,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220780,4,Brinli,,
2792,HUNLI-DESALI,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220781,5,Desali,,
2792,HUNLI-DESALI,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220782,6,Mitaka,,
2792,HUNLI-DESALI,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220783,7,Jamupani,,
2792,HUNLI-DESALI,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220784,8,Donli,,
2793,IDULI,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220748,1,Old Abali,,
2793,IDULI,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220749,2,Abali-I and II,,
2793,IDULI,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220750,3,Iduli,,
2793,IDULI,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220751,4,Rumko,,
2793,IDULI,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220752,5,Emuli,,
2794,KORONU,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220743,1,Koronu,,
2794,KORONU,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220744,2,Abango,,
2794,KORONU,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220745,3,Denlo,,
2794,KORONU,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220746,4,Injonu,,
2794,KORONU,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220747,5,Bishmaknagar,,
2795,MEKA,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220753,1,Meka-I,,
2795,MEKA,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220754,2,Meka-II,,
2795,MEKA,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220755,3,Jia-I,,
2795,MEKA,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220756,4,Jia-II,,
2795,MEKA,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220757,5,Jia-III,,
2795,MEKA,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220758,6,Bolung-I,,
2795,MEKA,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220759,7,Bolung-II,,
2795,MEKA,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220760,8,Bolung-III,,
2795,MEKA,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220761,9,Parbuk-Bolik,,
2795,MEKA,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220762,10,Mobang-I,,
2795,MEKA,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220763,11,Moobang-II,,
2795,MEKA,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220764,12,Kangkong,,
2795,MEKA,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220765,13,Shantipur-Kalek,,
2795,MEKA,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220766,14,Ithili-Idili,,
2796,ROING,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220767,1,Chidu,,
2796,ROING,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220768,2,Kebali,,
2796,ROING,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220769,3,Mayu-I,,
2796,ROING,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220770,4,Mayu-II,,
2796,ROING,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220771,5,Intaya,,
2796,ROING,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220772,6,Balek,,
2796,ROING,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220773,7,Simari-I and II,,
2796,ROING,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220774,8,Cheta-I and II,,
2796,ROING,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220775,9,Yibuk-Rayag,,
2796,ROING,Intermediate Panchayat,LOWER DIBANG VALLEY,,1220776,10,Rayang-II-Midland,,
2871,BASAR I,Intermediate Panchayat,LOWER SIANG,,1223293,1,Old Bam-I,,
2871,BASAR I,Intermediate Panchayat,LOWER SIANG,,1223294,2,Old Bam-II,,
2871,BASAR I,Intermediate Panchayat,LOWER SIANG,,1223295,3,New Bam,,
2871,BASAR I,Intermediate Panchayat,LOWER SIANG,,1223296,4,Gori-I,,
2871,BASAR I,Intermediate Panchayat,LOWER SIANG,,1223297,5,Gori -II,,
2871,BASAR I,Intermediate Panchayat,LOWER SIANG,,1223298,6,Gori-III,,
2871,BASAR I,Intermediate Panchayat,LOWER SIANG,,1223427,7,Echi Chiku,,
2871,BASAR I,Intermediate Panchayat,LOWER SIANG,,1223428,8,Piri,,
2871,BASAR I,Intermediate Panchayat,LOWER SIANG,,1223429,9,Sago,,
2871,BASAR I,Intermediate Panchayat,LOWER SIANG,,1223430,10,Kadi/Dego Yamin/Chirne,,
273640,BASAR II,Intermediate Panchayat,LOWER SIANG,,1223283,1,Nyigam-I,,
273640,BASAR II,Intermediate Panchayat,LOWER SIANG,,1223284,2,Nyigam-II,,
273640,BASAR II,Intermediate Panchayat,LOWER SIANG,,1223285,3,Nyigam-III,,
273640,BASAR II,Intermediate Panchayat,LOWER SIANG,,1223286,4,Pagi,,
273640,BASAR II,Intermediate Panchayat,LOWER SIANG,,1223287,5,Pagi -II,,
273640,BASAR II,Intermediate Panchayat,LOWER SIANG,,1223288,6,Nyodu,,
273640,BASAR II,Intermediate Panchayat,LOWER SIANG,,1223289,7,Disi,,
273640,BASAR II,Intermediate Panchayat,LOWER SIANG,,1223290,8,Galu/Sibe/Siru,,
273640,BASAR II,Intermediate Panchayat,LOWER SIANG,,1223291,9,Regi/Kamdak/Evereest,,
273640,BASAR II,Intermediate Panchayat,LOWER SIANG,,1223292,10,Soi,,
2873,DARING,Intermediate Panchayat,LOWER SIANG,,1223302,1,JIme-Zirdo,,
2873,DARING,Intermediate Panchayat,LOWER SIANG,,1223303,2,Daring-I,,
2873,DARING,Intermediate Panchayat,LOWER SIANG,,1223304,3,Daring-II,,
2873,DARING,Intermediate Panchayat,LOWER SIANG,,1223305,4,Rilu - Tapo,,
2873,DARING,Intermediate Panchayat,LOWER SIANG,,1223306,5,Dali,,
2873,DARING,Intermediate Panchayat,LOWER SIANG,,1223307,6,Chisi-Ishi,,
2873,DARING,Intermediate Panchayat,LOWER SIANG,,1223308,7,Padi-I,,
2873,DARING,Intermediate Panchayat,LOWER SIANG,,1223309,8,Padi-II,,
2874,GENSI,Intermediate Panchayat,LOWER SIANG,,1223310,1,Garu / New Bomte / Takso,,
2874,GENSI,Intermediate Panchayat,LOWER SIANG,,1223311,2,Bomte Taso,,
2874,GENSI,Intermediate Panchayat,LOWER SIANG,,1223312,3,Bigi/ Yaramko/Soi Gamsor,,
2874,GENSI,Intermediate Panchayat,LOWER SIANG,,1223313,4,Gensi/ North/West/ East,,
2874,GENSI,Intermediate Panchayat,LOWER SIANG,,1223314,5,Gensi Bumpek,,
2874,GENSI,Intermediate Panchayat,LOWER SIANG,,1223315,6,Tatamori,,
2874,GENSI,Intermediate Panchayat,LOWER SIANG,,1223316,7,Tatamori/Liomori/Rema/ Liduk,,
2874,GENSI,Intermediate Panchayat,LOWER SIANG,,1223317,8,Ringi,,
