Local Body Code,Local Body Name,Ward Code, Ward Number,Ward Name
249657,Mokama,1298585,18,Mokameh (M) - Ward No.18
249611,Rivilganj,1298440,21,Revilganj (NP) - Ward No.21
249568,Motihari,35612,12,Motihari (M) - Ward No.12
249668,Bikramganj,1298702,8,Bikramganj (M) - Ward No.8
249560,Ramnagar,1298419,10,Ramnagar (NP) - Ward No.10
249575,Sitamarhi,35669,14,Sitamarhi (M) - Ward No.14
249683,Bodh Gaya,3625,2,Bodh Gaya (NP) - Ward No.2
249586,Forbesganj,1299432,18,Forbesganj (M) - Ward No.18
249617,Hajipur,1299157,29,Hajipur (M) - Ward No.29
249688,Jhajha,1299325,22,Jhajha (NP) - Ward No.22
249592,Purnea,35860,10,Purnia (M Corp.) - Ward No.10
249668,Bikramganj,1298709,15,Bikramganj (M) - Ward No.15
249665,Buxar,36688,12,Buxar (M) - Ward No.12
249687,Jamui,59999,14,Jamui (M) - Ward No.14
249616,Lalganj,1298123,16,Lalganj (NP) - Ward No.16
249686,Hisua,37275,10,Hisua (NP) - Ward No.10
249562,Bagaha,35543,15,Bagaha (M) - Ward No.15
277133,Banmankhi,1298027,4,Banmankhi (NP) - Ward No. 04
249661,Behea,1298763,10,Behea (NP) - Ward No.10
276406,BARSOI,1299467,14,Barsoi (NP) - Ward No.14
249612,Chapra,36055,8,Chapra (M Corp.) - Ward No.8
249608,Siwan,1298945,34,Siwan (M) - Ward No.34
249670,Sasaram,36739,22,Sasaram (M) - Ward No.22
249602,Kanti,35964,3,Kanti (NP) - Ward No.3
249611,Rivilganj,1298434,15,Revilganj (NP) - Ward No.15
249682,Sherghati,36844,4,Sherghati (NP) - Ward No.4
249666,Bhabua,1298740,12,Bhabua (M) - Ward No.12
253281,ARWAL,1298853,20,Arwal (M) - Ward No.20
249585,Jogabani,1298098,10,Jogabani (NP) - Ward No.10
249568,Motihari,1299079,36,Motihari (M) - Ward No.36
249610,Mairwa,1298965,13,Maharajganj (NP) - Ward No.13
249657,Mokama,36625,15,Mokameh (M) - Ward No.15
249565,Raxaul,35584,4,Raxaul Bazar (M) - Ward No.4
277130,Teghara,1299369,10,Bakhri (NP) - Ward No.10
277103,Barbigha,1299281,11,Barbigha (M) - Ward No.11
277126,Kesaria,1299113,3,Kesaaria (NP) - Ward No.3
249668,Bikramganj,1298717,23,Bikramganj (M) - Ward No.23
249643,Hilsa,6355,23,Hilsa (NP) - Ward No.23
249647,Maner,36375,2,Maner (NP) - Ward No.2
249581,Ghoghardiha,35733,6,Ghoghardiha (NP) - Ward No.6
249664,Dumraon,1298250,15,Dumraon (M) - Ward No.15
249583,Birpur,35741,1,Birpur (NP) - Ward No.1
249563,Chanpatia,35550,3,Chanpatia (NP) - Ward No.3
276645,Naubatpur,1298645,1,Naubatpur (M) - Ward No.1
249642,Biharsharif,71829,39,Bihar (M) - Ward No.39
249583,Birpur,35742,2,Birpur (NP) - Ward No.2
249568,Motihari,35605,5,Motihari (M) - Ward No.5
249601,Motipur,35956,2,Motipur (NP) - Ward No.2
249587,Araria,35777,1,Araria (M) - Ward No.1
249688,Jhajha,1299322,19,Jhajha (NP) - Ward No.19
249650,Patna,1298542,73,Patna (M Corp.) - Ward No.73
249584,Supaul,35755,11,Supaul (M) - Ward No.11
277126,Kesaria,1299120,10,Kesaaria (NP) - Ward No.10
249670,Sasaram,36725,8,Sasaram (M) - Ward No.8
249629,Sultanganj,36247,5,Sultanganj (NP) - Ward No.5
249621,Dalsinghsarai,1298074,10,Dalsinghsarai (NP) - Ward No.10
249670,Sasaram,1298172,36,Sasaram (M) - Ward No.36
277136,Balia,1298346,17,Balia (NP) - Ward No.17
277130,Teghara,1299363,4,Bakhri (NP) - Ward No.04
277125,Mahua,1299168,1,Mahua (NP) - Ward No.1
249627,Naugachhia,71818,15,Naugachhia (NP) - Ward No.15
276429,Harnaut,1298683,3,Harnaut (NP) - Ward No.3
249584,Supaul,1298306,25,Supaul (M) - Ward No.25
249578,Jainagar,1299198,13,Jainagar (NP) - Ward No.13
276642,Benipur,1298063,23,Benipur (M) - Ward No. 23
277132,Simari Bakhtiyarpur,1299490,5,Simri Bakhtiyarpur (NP) - Ward No.5
249647,Maner,36377,4,Maner (NP) - Ward No.4
249573,Bairgania,1299002,18,Bairgania (NP) - Ward No.18
249600,Darbhanga,1723,41,Darbhanga (M Corp.) - Ward No.41
249562,Bagaha,35529,1,Bagaha (M) - Ward No.1
249636,Haveli Kharagpur,36293,4,Kharagpur (NP) - Ward No.4
249647,Maner,36376,3,Maner (NP) - Ward No.3
249592,Purnea,35854,4,Purnia (M Corp.) - Ward No.4
277131,Barauli,1298976,11,Barauli (NP) - Ward No.11
265438,Ekma Bazar,1298374,16,Ekma Bazar (NP) - Ward No.16
249685,Warisaliganj,36878,3,Warisaliganj (NP) - Ward No.3
249586,Forbesganj,1299436,22,Forbesganj (M) - Ward No.22
249613,Marhaura,36086,7,Marhaura (NP) - Ward No.7
249641,Sheikhpura,1299270,27,Sheikhpura (M) - Ward No.27
249638,Barahiya,36316,12,Barahiya (NP) - Ward No.12
249592,Purnea,35871,21,Purnia (M Corp.) - Ward No.21
249563,Chanpatia,1299059,11,Chanpatia (NP) - Ward No.11
249580,Jhanjharpur,1299208,13,Jhanjharpur (NP) - Ward No.13
249650,Patna,36424,14,Patna (M Corp.) - Ward No.14
249592,Purnea,1299402,29,Purnia (M Corp.) - Ward No.29
249632,Amarpur,36256,4,Amarpur (NP) - Ward No.4
277129,Bakhri,1298310,1,Bakhri (NP) - Ward No.01
277133,Banmankhi,1298028,5,Banmankhi (NP) - Ward No. 05
249648,Danapur,59570,3,Danapur Nizamat (M) - Ward No.3
249648,Danapur,59568,1,Danapur Nizamat (M) - Ward No.1
249630,Bhagalpur,59450,11,Bhagalpur (M Corp.) - Ward No.11
249650,Patna,36420,10,Patna (M Corp.) - Ward No.10
249688,Jhajha,37279,4,Jhajha (NP) - Ward No.4
265438,Ekma Bazar,1298373,15,Ekma Bazar (NP) - Ward No.15
249618,Mahnar,1298275,20,Mahnar Bazar (M) - Ward No.20
249650,Patna,36416,6,Patna (M Corp.) - Ward No.6
249680,Gaya,59967,20,Gaya (M Corp.) - Ward No.20
249647,Maner,36386,13,Maner (NP) - Ward No.13
249683,Bodh Gaya,36858,18,Bodh Gaya (NP) - Ward No.18
249560,Ramnagar,1298430,21,Ramnagar (NP) - Ward No.21
249612,Chapra,1298889,40,Chapra (M Corp.) - Ward No.40
249578,Jainagar,1299192,7,Jainagar (NP) - Ward No.7
249658,Shahpur,1298442,7,Shahpur (NP) - Ward No.7
249664,Dumraon,1298257,22,Dumraon (M) - Ward No.22
249561,Narkatiaganj,1299042,11,Narkatiaganj (NP) - Ward No.11
249659,Arrah,1298019,41,Arrah (M Corp.) - Ward No.41
249642,Biharsharif,59518,5,Bihar (M) - Ward No.5
249639,Lakhisarai,3713,28,Lakhisarai (M) - Ward No.28
249670,Sasaram,36742,25,Sasaram (M) - Ward No.25
249638,Barahiya,3694,18,Barahiya (NP) - Ward No.18
249600,Darbhanga,35952,35,Darbhanga (M Corp.) - Ward No.35
249642,Biharsharif,71874,36,Bihar (M) - Ward No.36
249603,Muzaffarpur,59396,14,Muzaffarpur (M Corp.) - Ward No.14
249675,Rafiganj,1298153,8,Rafiganj (NP) - Ward No.8
249622,Rosera,36175,3,Rosera (NP) - Ward No.3
249564,Bettiah,35566,11,Bettiah (M) - Ward No.11
249606,Gopalganj,1298262,20,Gopalganj (M) - Ward No.20
249572,Sheohar,71086,13,Sheohar (NP) - Ward No.13
249639,Lakhisarai,3701,16,Lakhisarai (M) - Ward No.16
249641,Sheikhpura,36353,9,Sheikhpura (M) - Ward No.9
249615,Sonepur,36105,5,Sonepur (NP) - Ward No.5
249596,Manihari,35896,12,Manihari (NP) - Ward No.12
249597,Madhepura,35910,14,Madhepura (M) - Ward No.14
249662,Jagdishpur,1298772,15,Jagdishpur (NP)- Ward No.15
249612,Chapra,36062,15,Chapra (M Corp.) - Ward No.15
249603,Muzaffarpur,59399,17,Muzaffarpur (M Corp.) - Ward No.17
249572,Sheohar,62523,4,Sheohar (NP) - Ward No.4
277098,Bakhtiyarpur,1298625,8,Bakhtiyarpur (M) - Ward No.8
249661,Behea,1298765,12,Behea (NP) - Ward No.12
249571,Chakia,1299093,9,Chakia (NP) - Ward No.9
249568,Motihari,1299069,26,Motihari (M) - Ward No.26
253219,sahebganj,71905,10,Sahebganj (NP) - Ward No.10
249625,Khagaria,36222,10,Khagaria (M) - Ward No.10
249635,Jamalpur,59491,3,Jamalpur (M) - Ward No.3
249646,Silao,71558,8,Silao (NP) - Ward No.8
249672,Jehanabad,1298824,27,Jehanabad (M) - Ward No.27
249608,Siwan,36018,20,Siwan (M) - Ward No.20
249562,Bagaha,1299025,22,Bagaha (M) - Ward No.22
249572,Sheohar,71083,10,Sheohar (NP) - Ward No.10
249599,Saharsa,59376,22,Saharsa (M) - Ward No.22
277131,Barauli,1298969,4,Barauli (NP) - Ward No.4
249682,Sherghati,36842,2,Sherghati (NP) - Ward No.2
249575,Sitamarhi,35672,17,Sitamarhi (M) - Ward No.17
249588,Thakurganj,35794,2,Thakurganj (NP) - Ward No.2
249616,Lalganj,36118,11,Lalganj (NP) - Ward No.11
249685,Warisaliganj,2813,19,Warisaliganj (NP) - Ward No.19
277103,Barbigha,1299280,10,Barbigha (M) - Ward No.10
249572,Sheohar,62520,1,Sheohar (NP) - Ward No.1
249665,Buxar,36681,5,Buxar (M) - Ward No.5
276645,Naubatpur,1298652,8,Naubatpur (M) - Ward No.8
249651,Phulwari Sharif,36454,2,Phulwari Sharif (M) - Ward No.2
249679,Tekari,36833,6,Tikari (NP) - Ward No.6
249642,Biharsharif,59523,10,Bihar (M) - Ward No.10
249659,Arrah,59619,22,Arrah (M Corp.) - Ward No.22
249603,Muzaffarpur,59394,12,Muzaffarpur (M Corp.) - Ward No.12
249658,Shahpur,36630,3,Shahpur (NP) - Ward No.3
277126,Kesaria,1299111,1,Kesaaria (NP) - Ward No.1
249616,Lalganj,1298124,17,Lalganj (NP) - Ward No.17
277129,Bakhri,1298315,6,Bakhri (NP) - Ward No.06
249562,Bagaha,35544,16,Bagaha (M) - Ward No.16
249586,Forbesganj,1299437,23,Forbesganj (M) - Ward No.23
249633,Banka,59478,2,Banka (M) - Ward No.2
276644,Bikarm,1298661,2,Bikram (M) - Ward No.2
249603,Muzaffarpur,59403,21,Muzaffarpur (M Corp.) - Ward No.21
277098,Bakhtiyarpur,1298618,1,Bakhtiyarpur (M) - Ward No.1
277103,Barbigha,1299296,26,Barbigha (M) - Ward No.26
249652,Masaurhi,36478,14,Masaurhi (M) - Ward No.14
249566,Sugauli,62517,8,Sugauli (NP) - Ward No.8
249574,Belsand,35654,9,Belsand (NP) - Ward No.9
276646,Nasriganj,1298407,5,Nasariganj (NP) - Ward No.05
277133,Banmankhi,1298030,7,Banmankhi (NP) - Ward No. 07
277103,Barbigha,1299291,21,Barbigha (M) - Ward No.21
249635,Jamalpur,59502,14,Jamalpur (M) - Ward No.14
249682,Sherghati,3634,11,Sherghati (NP) - Ward No.11
290025,Aurangabad,1306701,28,Ward No.28
249602,Kanti,2972,6,Kanti (NP) - Ward No.6
249573,Bairgania,1299003,19,Bairgania (NP) - Ward No.19
249579,Madhubani,35705,7,Madhubani (M) - Ward No.7
249669,Nokha,36700,1,Nokha (NP) - Ward No.1
276642,Benipur,1298046,6,Benipur (M) - Ward No. 06
249606,Gopalganj,35981,2,Gopalganj (M) - Ward No.2
249582,Nirmali,1299510,10,Nirmali (NP) - Ward No.10
249603,Muzaffarpur,59398,16,Muzaffarpur (M Corp.) - Ward No.16
249656,Barh,59594,11,Barh (M) - Ward No.11
276429,Harnaut,1298696,16,Harnaut (NP) - Ward No.16
249610,Mairwa,1298963,11,Maharajganj (NP) - Ward No.11
249574,Belsand,35648,3,Belsand (NP) - Ward No.3
276429,Harnaut,1298690,10,Harnaut (NP) - Ward No.10
249630,Bhagalpur,59451,12,Bhagalpur (M Corp.) - Ward No.12
249618,Mahnar,36147,10,Mahnar Bazar (M) - Ward No.10
249630,Bhagalpur,59446,7,Bhagalpur (M Corp.) - Ward No.7
249642,Biharsharif,59536,23,Bihar (M) - Ward No.23
249597,Madhepura,35902,6,Madhepura (M) - Ward No.6
249635,Jamalpur,59506,18,Jamalpur (M) - Ward No.18
249688,Jhajha,1299315,12,Jhajha (NP) - Ward No.12
249660,Koilwar,36642,10,Koilwar (NP) - Ward No.10
249574,Belsand,35650,5,Belsand (NP) - Ward No.5
290025,Aurangabad,1306686,13,Ward No.13
249683,Bodh Gaya,36850,10,Bodh Gaya (NP) - Ward No.10
249642,Biharsharif,59524,11,Bihar (M) - Ward No.11
276429,Harnaut,1298689,9,Harnaut (NP) - Ward No.9
249585,Jogabani,1298107,19,Jogabani (NP) - Ward No.19
249621,Dalsinghsarai,59436,5,Dalsinghsarai (NP) - Ward No.5
249687,Jamui,1299298,16,Jamui (M) - Ward No.16
249616,Lalganj,36115,8,Lalganj (NP) - Ward No.8
249596,Manihari,35887,3,Manihari (NP) - Ward No.3
249634,Munger,1299236,41,Munger (M Corp.) - Ward No.41
277136,Balia,1298349,20,Balia (NP) - Ward No.20
249568,Motihari,35614,14,Motihari (M) - Ward No.14
249661,Behea,59633,4,Behea (NP) - Ward No.4
249564,Bettiah,35561,6,Bettiah (M) - Ward No.6
276644,Bikarm,1298671,12,Bikram (M) - Ward No.12
249680,Gaya,1298798,40,Gaya (M Corp.) - Ward No.40
249642,Biharsharif,71827,34,Bihar (M) - Ward No.34
249634,Munger,36259,3,Munger (M Corp.) - Ward No.3
249685,Warisaliganj,36887,12,Warisaliganj (NP) - Ward No.12
249600,Darbhanga,35927,10,Darbhanga (M Corp.) - Ward No.10
249629,Sultanganj,5958,25,Sultanganj (NP) - Ward No.25
249561,Narkatiaganj,1299050,19,Narkatiaganj (NP) - Ward No.19
249579,Madhubani,35721,23,Madhubani (M) - Ward No.23
249642,Biharsharif,71828,37,Bihar (M) - Ward No.37
249673,Makhdumpur,36779,2,Makhdumpur (NP) - Ward No.2
249629,Sultanganj,36244,2,Sultanganj (NP) - Ward No.2
249604,Kataiya,1298988,6,Kataiya (NP) - Ward No.6
249626,Gogri Jamalpur,36240,15,Gogri Jamalpur (NP) - Ward No.15
249680,Gaya,59958,11,Gaya (M Corp.) - Ward No.11
249611,Rivilganj,36038,4,Revilganj (NP) - Ward No.4
249641,Sheikhpura,36356,12,Sheikhpura (M) - Ward No.12
249673,Makhdumpur,36780,3,Makhdumpur (NP) - Ward No.3
249630,Bhagalpur,59463,24,Bhagalpur (M Corp.) - Ward No.24
249656,Barh,59592,9,Barh (M) - Ward No.9
249603,Muzaffarpur,59410,28,Muzaffarpur (M Corp.) - Ward No.28
249683,Bodh Gaya,36849,9,Bodh Gaya (NP) - Ward No.9
249592,Purnea,35876,26,Purnia (M Corp.) - Ward No.26
249619,Samastipur,1299220,25,Samastipur (M) - Ward No.25
249688,Jhajha,37276,1,Jhajha (NP) - Ward No.1
249617,Hajipur,1299153,25,Hajipur (M) - Ward No.25
249592,Purnea,35865,15,Purnia (M Corp.) - Ward No.15
249635,Jamalpur,1299251,36,Jamalpur (M) - Ward No.36
249605,Mirganj,35971,1,Mirganj (NP) - Ward No.1
249614,Dighwara,36099,10,Dighwara (NP) - Ward No.10
249680,Gaya,59976,29,Gaya (M Corp.) - Ward No.29
249634,Munger,36266,10,Munger (M Corp.) - Ward No.10
249564,Bettiah,1299011,28,Bettiah (M) - Ward No.28
277134,Kahalgaon,1299398,14,Kahalgaon (NP) - Ward No.14
249636,Haveli Kharagpur,1299254,17,Kharagpur (NP) - Ward No.17
249562,Bagaha,1299029,26,Bagaha (M) - Ward No.26
249600,Darbhanga,35947,30,Darbhanga (M Corp.) - Ward No.30
276643,Bihat,1298239,23,Bihat (M) - Ward No.23
249668,Bikramganj,1298703,9,Bikramganj (M) - Ward No.9
249590,Kishanganj,1299440,33,Kishanganj (M) - Ward No.33
249598,Murliganj,1298129,8,Murliganj (NP) - Ward No.8
249562,Bagaha,35542,14,Bagaha (M) - Ward No.14
249675,Rafiganj,1298160,15,Rafiganj (NP) - Ward No.15
249663,Piro,1298754,10,Piro (NP) - Ward No.10
249654,Khusrupur,1298674,7,Khusrupur (NP) - Ward No.7
249639,Lakhisarai,3714,29,Lakhisarai (M) - Ward No.29
249579,Madhubani,35722,24,Madhubani (M) - Ward No.24
277127,Pakri Dayal,1298145,9,Pakridayal (NP) - Ward No.9
249617,Hajipur,1299166,38,Hajipur (M) - Ward No.38
249657,Mokama,1298590,23,Mokameh (M) - Ward No.23
249632,Amarpur,36255,3,Amarpur (NP) - Ward No.3
249567,Dhaka,1299099,9,Dhaka (NP) - Ward No.9
277126,Kesaria,1299118,8,Kesaaria (NP) - Ward No.8
249571,Chakia,1299095,11,Chakia (NP) - Ward No.11
249562,Bagaha,35533,5,Bagaha (M) - Ward No.5
276406,BARSOI,1299469,16,Barsoi (NP) - Ward No.16
249617,Hajipur,36130,11,Hajipur (M) - Ward No.11
249630,Bhagalpur,59462,23,Bhagalpur (M Corp.) - Ward No.23
276429,Harnaut,1298698,18,Harnaut (NP) - Ward No.18
249630,Bhagalpur,59443,4,Bhagalpur (M Corp.) - Ward No.4
249606,Gopalganj,1298268,26,Gopalganj (M) - Ward No.27
249561,Narkatiaganj,35523,2,Narkatiaganj (NP) - Ward No.2
249682,Sherghati,36845,5,Sherghati (NP) - Ward No.5
249643,Hilsa,36361,5,Hilsa (NP) - Ward No.5
249595,Katihar,1299442,34,Katihar (M Corp.) - Ward No.34
249684,Nawada,36863,4,Nawada (M) - Ward No.4
249612,Chapra,36065,18,Chapra (M Corp.) - Ward No.18
249687,Jamui,1299304,22,Jamui (M) - Ward No.22
249641,Sheikhpura,36351,7,Sheikhpura (M) - Ward No.7
249579,Madhubani,35703,5,Madhubani (M) - Ward No.5
249672,Jehanabad,36773,10,Jehanabad (M) - Ward No.10
249633,Banka,71198,16,Banka(M) - Ward No.16
249595,Katihar,62584,33,Katihar (M Corp.) - Ward No.33
249627,Naugachhia,71808,5,Naugachhia (NP) - Ward No.5
249565,Raxaul,1298287,19,Raxaul Bazar (M) - Ward No.19
276642,Benipur,1298068,28,Benipur (M) - Ward No. 28
249599,Saharsa,1299475,30,Saharsa (M) - Ward No.30
249647,Maner,36384,11,Maner (NP) - Ward No.11
249657,Mokama,36613,3,Mokameh (M) - Ward No.3
276405,KOCHAS,1298737,14,Kochas (NP) - Ward No.14
249568,Motihari,35610,10,Motihari (M) - Ward No.10
249682,Sherghati,3641,18,Sherghati (NP) - Ward No.18
249648,Danapur,1298558,30,Danapur Nizamat (M) - Ward No.30
249598,Murliganj,1298127,6,Murliganj (NP) - Ward No.6
249572,Sheohar,62521,2,Sheohar (NP) - Ward No.2
277132,Simari Bakhtiyarpur,1299488,3,Simri Bakhtiyarpur (NP) - Ward No.3
249584,Supaul,35752,8,Supaul (M) - Ward No.8
249657,Mokama,1298588,21,Mokameh (M) - Ward No.21
249608,Siwan,36006,8,Siwan (M) - Ward No.8
249666,Bhabua,1298741,13,Bhabua (M) - Ward No.13
249636,Haveli Kharagpur,36292,3,Kharagpur (NP) - Ward No.3
253281,ARWAL,1298847,14,Arwal (M) - Ward No.14
249652,Masaurhi,36466,2,Masaurhi (M) - Ward No.2
276429,Harnaut,1298699,19,Harnaut (NP) - Ward No.19
249630,Bhagalpur,59453,14,Bhagalpur (M Corp.) - Ward No.14
249664,Dumraon,36666,1,Dumraon (M) - Ward No.1
249647,Maner,36388,15,Maner (NP) - Ward No.15
249590,Kishanganj,35818,11,Kishanganj (M) - Ward No.11
276645,Naubatpur,1298653,9,Naubatpur (M) - Ward No.9
276405,KOCHAS,1298728,5,Kochas (NP) - Ward No.5
249617,Hajipur,1299155,27,Hajipur (M) - Ward No.27
249678,Nabinagar,36821,3,Nabinagar (NP) - Ward No.3
249627,Naugachhia,71826,23,Naugachhia (NP) - Ward No.23
249626,Gogri Jamalpur,36229,4,Gogri Jamalpur (NP) - Ward No.4
249687,Jamui,1299305,23,Jamui (M) - Ward No.23
249635,Jamalpur,59507,19,Jamalpur (M) - Ward No.19
277134,Kahalgaon,1299396,12,Kahalgaon (NP) - Ward No.12
249604,Kataiya,35970,4,Kataiya (NP) - Ward No.4
277128,Mehsi,1299134,13,Mehshi (NP) - Ward No.13
249587,Araria,1298200,26,Araria (M) - Ward No.26
249625,Khagaria,36223,11,Khagaria (M) - Ward No.11
249663,Piro,1298755,11,Piro (NP) - Ward No.11
276645,Naubatpur,1298654,10,Naubatpur (M) - Ward No.10
249650,Patna,1298513,44,Patna (M Corp.) - Ward No.44
249638,Barahiya,3699,23,Barahiya (NP) - Ward No.23
249619,Samastipur,1299224,29,Samastipur (M) - Ward No.29
249648,Danapur,1298549,21,Danapur Nizamat (M) - Ward No.21
249562,Bagaha,1299030,27,Bagaha (M) - Ward No.27
249580,Jhanjharpur,1299210,15,Jhanjharpur (NP) - Ward No.15
249648,Danapur,59579,12,Danapur Nizamat (M) - Ward No.12
249665,Buxar,1298794,32,Buxar (M) - Ward No.32
249686,Hisua,2806,17,Hisua (NP) - Ward No.17
290059,Sursand,1306775,1,Sursand(NP)-Ward No.1
249613,Marhaura,1298904,13,Marhaura (NP) - Ward No.13
249592,Purnea,35878,28,Purnia (M Corp.) - Ward No.28
276643,Bihat,1298246,30,Bihat (M) - Ward No.30
277125,Mahua,1299180,13,Mahua (NP) - Ward No.13
249626,Gogri Jamalpur,36230,5,Gogri Jamalpur (NP) - Ward No.5
249627,Naugachhia,71823,20,Naugachhia (NP) - Ward No.20
249562,Bagaha,35536,8,Bagaha (M) - Ward No.8
249568,Motihari,35618,18,Motihari (M) - Ward No.18
277103,Barbigha,1299284,14,Barbigha (M) - Ward No.14
276642,Benipur,1298050,10,Benipur (M) - Ward No. 10
249593,Kasba,1299425,12,Kasba (NP) - Ward No.12
249614,Dighwara,36100,11,Dighwara (NP) - Ward No.11
277127,Pakri Dayal,1298139,3,Pakridayal (NP) - Ward No.3
249634,Munger,36268,12,Munger (M Corp.) - Ward No.12
249625,Khagaria,1299330,18,Khagaria (M) - Ward No.18
249565,Raxaul,35589,9,Raxaul Bazar (M) - Ward No.9
249683,Bodh Gaya,36855,15,Bodh Gaya (NP) - Ward No.15
249685,Warisaliganj,2810,16,Warisaliganj (NP) - Ward No.16
249567,Dhaka,1299105,15,Dhaka (NP) - Ward No.15
249600,Darbhanga,954,38,Darbhanga (M Corp.) - Ward No.38
277127,Pakri Dayal,1298144,8,Pakridayal (NP) - Ward No.8
249633,Banka,71202,20,Banka(M) - Ward No.20
249626,Gogri Jamalpur,36227,2,Gogri Jamalpur (NP) - Ward No.2
249608,Siwan,36008,10,Siwan (M) - Ward No.10
249579,Madhubani,35715,17,Madhubani (M) - Ward No.17
249680,Gaya,1298804,46,Gaya (M Corp.) - Ward No.46
249616,Lalganj,36119,12,Lalganj (NP) - Ward No.12
249663,Piro,36658,2,Piro (NP) - Ward No.2
249612,Chapra,36075,28,Chapra (M Corp.) - Ward No.28
249661,Behea,59637,8,Behea (NP) - Ward No.8
249597,Madhepura,35907,11,Madhepura (M) - Ward No.11
249609,Maharajganj,59428,4,Maharajganj (NP) - Ward No.4
249678,Nabinagar,1298878,11,Nabinagar (NP) - Ward No.11
249668,Bikramganj,59652,4,Bikramganj (M) - Ward No.4
249611,Rivilganj,1298437,18,Revilganj (NP) - Ward No.18
249666,Bhabua,59640,3,Bhabua (M) - Ward No.3
249648,Danapur,1298566,38,Danapur Nizamat (M) - Ward No.38
249618,Mahnar,1298274,19,Mahnar Bazar (M) - Ward No.19
249613,Marhaura,1298905,14,Marhaura (NP) - Ward No.14
290025,Aurangabad,1306682,9,Ward No.9
249599,Saharsa,59374,20,Saharsa (M) - Ward No.20
249566,Sugauli,1299137,11,Sugauli (NP) - Ward No.11
249668,Bikramganj,1298708,14,Bikramganj (M) - Ward No.14
249670,Sasaram,36724,7,Sasaram (M) - Ward No.7
249687,Jamui,1299302,20,Jamui (M) - Ward No.20
249648,Danapur,59569,2,Danapur Nizamat (M) - Ward No.2
249658,Shahpur,1298445,10,Shahpur (NP) - Ward No.10
249634,Munger,1299231,36,Munger (M Corp.) - Ward No.36
249575,Sitamarhi,35661,6,Sitamarhi (M) - Ward No.6
249582,Nirmali,62536,4,Nirmali (NP) - Ward No.4
249670,Sasaram,36741,24,Sasaram (M) - Ward No.24
249641,Sheikhpura,36346,2,Sheikhpura (M) - Ward No.2
249632,Amarpur,4427,8,Amarpur (NP) - Ward No.8
249562,Bagaha,35532,4,Bagaha (M) - Ward No.4
276645,Naubatpur,1298656,12,Naubatpur (M) - Ward No.12
249645,Rajgir,36372,7,Rajgir (NP) - Ward No.7
249664,Dumraon,1298255,20,Dumraon (M) - Ward No.20
249606,Gopalganj,35984,5,Gopalganj (M) - Ward No.5
249650,Patna,1298514,45,Patna (M Corp.) - Ward No.45
249562,Bagaha,35547,19,Bagaha (M) - Ward No.19
276644,Bikarm,1298669,10,Bikram (M) - Ward No.10
277128,Mehsi,1299122,1,Mehshi (NP) - Ward No.1
249633,Banka,1307118,24,Banka(M) - Ward No.24
249634,Munger,36286,30,Munger (M Corp.) - Ward No.30
249584,Supaul,1298307,26,Supaul (M) - Ward No.26
249650,Patna,1298512,43,Patna (M Corp.) - Ward No.43
249570,Areraj,1299083,9,Areraj (NP) - Ward No.9
249566,Sugauli,62512,3,Sugauli (NP) - Ward No.3
276642,Benipur,1298059,19,Benipur (M) - Ward No. 19
249595,Katihar,62559,8,Katihar (M Corp.) - Ward No.8
249629,Sultanganj,36248,6,Sultanganj (NP) - Ward No.6
249634,Munger,36276,20,Munger (M Corp.) - Ward No.20
249684,Nawada,2611,19,Nawada (M) - Ward No.19
249657,Mokama,36626,16,Mokameh (M) - Ward No.16
249585,Jogabani,35757,1,Jogabani (NP) - Ward No.1
277126,Kesaria,1299119,9,Kesaaria (NP) - Ward No.9
249625,Khagaria,1299333,21,Khagaria (M) - Ward No.21
249651,Phulwari Sharif,36453,1,Phulwari Sharif (M) - Ward No.1
277098,Bakhtiyarpur,1298636,19,Bakhtiyarpur (M) - Ward No.19
249648,Danapur,1298568,40,Danapur Nizamat (M) - Ward No.40
249598,Murliganj,35914,2,Murliganj (NP) - Ward No.2
249651,Phulwari Sharif,1298577,21,Phulwari Sharif (M) - Ward No.21
277103,Barbigha,1299290,20,Barbigha (M) - Ward No.20
249587,Araria,1298196,22,Araria (M) - Ward No.22
249564,Bettiah,35556,1,Bettiah (M) - Ward No.1
249659,Arrah,59617,20,Arrah (M Corp.) - Ward No.20
249589,Bahadurganj,62542,1,Bahadurganj (NP) - Ward No.1
249672,Jehanabad,1298813,16,Jehanabad (M) - Ward No.16
249632,Amarpur,36253,1,Amarpur (NP) - Ward No.1
276642,Benipur,1298041,1,Benipur (M) - Ward No. 01
249612,Chapra,1298890,41,Chapra (M Corp.) - Ward No.41
249571,Chakia,1299089,5,Chakia (NP) - Ward No.5
249679,Tekari,36839,12,Tikari (NP) - Ward No.12
249641,Sheikhpura,1299262,19,Sheikhpura (M) - Ward No.19
249635,Jamalpur,1299245,30,Jamalpur (M) - Ward No.30
249580,Jhanjharpur,1299202,7,Jhanjharpur (NP) - Ward No.7
249688,Jhajha,1299316,13,Jhajha (NP) - Ward No.13
276645,Naubatpur,1298650,6,Naubatpur (M) - Ward No.6
249565,Raxaul,35582,2,Raxaul Bazar (M) - Ward No.2
249660,Koilwar,36643,11,Koilwar (NP) - Ward No.11
249649,Khagaul,36402,7,Khagaul (M) - Ward No.7
249561,Narkatiaganj,1299040,9,Narkatiaganj (NP) - Ward No.9
