Local Body Code,Local Body Name,Ward Code,Ward Number,Ward Name
252260,Thiruvananthapuram,2513210,82,VANCHIYOOR
272883,Kattappana,1293952,16,Amabalappara - Ward No. 16
252220,Kochi,1294553,74,Thattazham
272899,Ramanattukara,1294875,12,KolorKunnu
272902,Valanchery,1295415,4,Kavumpuram
252236,Vaikom,77682,13,CONVENT - Ward No.13
252184,Guruvayoor,1294005,30,Iringapuram North
252224,Kalamassery,49489,6,H M T JUNCTION
252173,Ponnani,76422,25,KADAVAND SOUTH
252254,Punalur,1294417,31,COLLEGE
252149,Thalassery,56143,2,ILLIKKUNNU
252194,Thrissur,75883,42,KANIMANGALAM
252260,Thiruvananthapuram,56381,27,Palayam
252194,Thrissur,75871,30,THAIKKATTUSSERI
252226,Maradu,56228,2,KUNDANOOR NORTH
252220,Kochi,56206,21,Pullardesam
252157,Vatakara,49813,1,KURIYADI
252249,Chengannur,1294542,24,Chengannur (M) - Ward No.24
259708,Thrikkakara,1295133,34,DHESEEYAKAVALA
252253,Adoor,76760,10,Adoor (M) - Ward No.10
272902,Valanchery,1295419,8,Valanchery
259711,Nileshwar,1294304,5,CHIRAPPURAM
252149,Thalassery,56184,43,SAIDAR PALLI
252205,Chalakudy,76698,4,Alavi Centre
272890,Iritty,1294121,26,Valora
252184,Guruvayoor,76563,6,Chowallurpadi
252139,Mattannur,75631,15,Idavelikkal
252175,Ottappalam,76483,9,EAST OTTAPPALAM
252173,Ponnani,76416,19,PULIKKAKADAVU
252248,Kayamkulam,76532,29,Kayamkulam (M) - Ward No.29
252230,Muvattupuzha,76048,7,N S S SCHOOL
272902,Valanchery,1295438,27,Narippatta
259710,Nilambur,1295258,8,MAYYAMTHANNI
252155,Kalpetta,75685,19,PUTHOOR VAYAL
252178,Chittur-Thathamangalam,75814,11,KANNANTHARA
252260,Thiruvananthapuram,2513206,78,MUTTATHARA
252110,Kanhangad,1294281,38,AVIYIL
252220,Kochi,77625,58,Konthuruthy
252230,Muvattupuzha,76055,14,MUNICIPAL PARK
252211,Aluva,76786,14,ASHAN COLONY
252180,Kunnamkulam,76539,19,NEHRU NAGAR
252250,Mavelikkara,76643,3,Mavelikkara (M) - Ward No.3
252207,Perumbavoor,1294896,23,KADUVAL
272908,Pandalam,1294737,28,Muttar
272912,Parappanangadi,1295310,27,Kurikkal Road
272912,Parappanangadi,1295328,45,Alumgal North
252207,Perumbavoor,75925,21,MUNICIPAL OFFICE
272898,Mukkom,1294816,27,Thoongumpuram
272905,Pattambi,1294433,2,Valloor East
272902,Valanchery,1295429,18,Moochikkal
252220,Kochi,56202,17,Perumpadappu
252194,Thrissur,75849,8,VILLADOM
252239,Changanassery,77743,24,MANACKACHIRA - Ward No.24
252215,Paravur,55893,2,KURUNTHOTTY PARAMBU
252224,Kalamassery,1294938,39,VATTEKKUNNAM
252257,Varkala,50062,23,Varkala (M) - Ward No.23
272880,Harippad,1305421,23,Vettuveni
252125,Kannur,49695,18,Macheri
252111,Payyannur,76331,37,ANNOOR EAST
252194,Thrissur,75853,12,CHEMBUKAVU
252175,Ottappalam,76488,14,PALAPPURAM THERUV
272912,Parappanangadi,1295306,23,Chiramangalam South
252238,Kottayam,76193,16,KANJHIKUZHY - Ward No.16
252178,Chittur-Thathamangalam,75827,24,THUMBICHIRA
252260,Thiruvananthapuram,56368,14,Nalachira(M Corp.) - Ward No.14
252211,Aluva,76778,6,GANAPATHY TEMPLE
252144,Koothuparamba,49731,8,MOORYAD EAST
252159,koyilandy,56260,2,MARALOOR
252160,Kozhikode,1294927,72,Westhill
272909,Wadakkanchery,1293901,7,Akampadam
252157,Vatakara,49848,36,KARUKAYIL
272883,Kattappana,1293937,1,Vazhavara - Ward No. 1
272904,Tanur,1295334,6,Kunnumpuram North
252260,Thiruvananthapuram,56377,23,Kowdiar(M Corp.) - Ward No.23
259708,Thrikkakara,1295107,8,THENGODU
252157,Vatakara,49843,31,PUTHUPPANAM
252260,Thiruvananthapuram,56364,10,Powdikonam
272880,Harippad,1305402,4,Thrippakkodam
272908,Pandalam,1294716,7,Thonnallur East
272897,Koduvally,1294744,2,Vavad West
252250,Mavelikkara,76662,22,Mavelikkara (M) - Ward No.22
252149,Thalassery,56148,7,KOLASSERI
252255,Kollam,55966,6,Kureepuzhawest
252234,Palai,76121,3,MARKET - Ward No.3
252218,Eloor,1294996,18,PATHELAKKADU
252252,Pathanamthitta,1294334,29,Pathanamthitta (M) - Ward No.29
272903,Tirurangadi,1295380,8,Chemmadu North
272901,Kondotty,1295181,23,Pullithodi
252204,Irinjalakuda,76692,20,Colony
252125,Kannur,49686,9,Athazhakkunnu
272885,Panoor,1294156,28,Kariyadu Theru
252215,Paravur,55897,6,PALLAM THURATHU
252172,Tirur,75773,1,PORUR
272901,Kondotty,1295163,5,Mundappalam
252169,Manjeri,50157,30,VELLARANGAL
272904,Tanur,1295343,15,Rayiri Mangalam West
252220,Kochi,77619,52,Vyttila Janatha
272911,Sulthanbathery,1294631,35,Kaivattamoola
252260,Thiruvananthapuram,56370,16,Medical College(M Corp.) - Ward No.16
252160,Kozhikode,49998,8,Malapparamba
252259,Nedumangad,50253,6,NAGARIKUNNU
252215,Paravur,55914,23,S N V SCHOOL
252218,Eloor,75971,13,EDAMULA
252238,Kottayam,1293789,51,THUTHUTTY - Ward No.51
259710,Nilambur,1295259,9,CHANTHAKUNNU
252173,Ponnani,76407,10,CHAMRAVATTAM
252172,Tirur,75794,22,THALAPPALLIPADAM
272909,Wadakkanchery,1293909,15,Block
252259,Nedumangad,50257,10,KODIPPURAM
272900,Feroke,1294675,4,Feroke
252172,Tirur,75797,25,EZHUR SOUTH
252184,Guruvayoor,76576,19,Karakkad
272912,Parappanangadi,1295290,7,Keezhchira
272892,Erattupetta,1293809,8,Eelakkayam - Ward No. 8
252220,Kochi,56223,38,Devankulangara
252220,Kochi,56207,22,Mundamveli
272915,Anthur,1294216,11,Nanicheri
252253,Adoor,1294270,24,Adoor (M) - Ward No.24
252111,Payyannur,76285,27,TEMPLE WARD
272896,Payyoli,1294861,34,Chethil Thara
252236,Vaikom,77680,12,PUZHAVAYIKULANGARA - Ward No.12
252257,Varkala,50060,21,Varkala (M) - Ward No.21
259707,Karunagappally,1294352,6,NAMBARUVIKALA
272910,Mananthavady,1294593,33,Kaniyaram
252254,Punalur,49444,8,NETHAJI
252110,Kanhangad,76255,28,THEERTHAMKARA
259709,Kottakkal,1295228,29,PULIKKODU
272896,Payyoli,1294855,28,Bismi Nagar
252236,Vaikom,1293773,22,E V R - Ward No.22
252255,Kollam,55997,37,Aakolil
272908,Pandalam,1294721,12,Kurambala North
272880,Harippad,1305399,1,Homeo Dispensary
252110,Kanhangad,76229,2,BALLA KADAPURAM EAST
252255,Kollam,55994,34,Kolloorvila
252112,Taliparamba,49343,9,SAYED NAGAR
252224,Kalamassery,1294935,36,MUSIUM
252242,Cherthala,1294546,32,Cherthala (M) - Ward No.32
252181,Chavakkad,77906,8,Mammiyoor
252238,Kottayam,76189,12,NAGAMPADOM NORTH - Ward No.12
272910,Mananthavady,1294570,10,Mudramoola
272889,Kottarakkara,1294401,20,Kalluvathukkal
252149,Thalassery,56163,22,CHANDROTH
259709,Kottakkal,1295201,2,CHUNDA
252149,Thalassery,56159,18,PERINGALAM
252227,Thrippunithura,76024,32,AMMANKOVIL
272900,Feroke,1294702,31,Pootholam
252170,Malappuram,1295238,39,PODIYADU
252208,Angamaly,75940,15,AIRPORT
252171,Perinthalmanna,75765,20,PADINCHAREKKARA
259707,Karunagappally,1294351,5,AMBADIYILMUKKU
252230,Muvattupuzha,1294780,25,MUNICIPAL INDUSTRIAL PARK
252149,Thalassery,56154,13,MORAKUNNU
252110,Kanhangad,76259,32,KURUNTHOOR
272881,Koothattukulam,1295084,10,High School
252233,Thodupuzha,76118,28,CHUNKOM - Ward No.28
252178,Chittur-Thathamangalam,1294430,28,GRAMAM WARD
272911,Sulthanbathery,1294620,24,Suthan Bathery
252170,Malappuram,77564,23,VALIYAVARABU
252159,koyilandy,56277,19,ANELA
252171,Perinthalmanna,75770,25,ASARIKKARA
272884,Sreekandapuram,1294183,8,Pazhayangadi
252184,Guruvayoor,1294011,36,Choolpuram East
252125,Kannur,1294025,45,Thana
252170,Malappuram,56346,11,MUNNAMPADI
272884,Sreekandapuram,1294190,15,Madambam
252251,Thiruvalla,1294339,35,Thiruvalla (M) - Ward No.35
252249,Chengannur,76629,11,Chengannur (M) - Ward No.11
272899,Ramanattukara,1294883,20,Ramanttukara West
272902,Valanchery,1295417,6,Myladi
252255,Kollam,55964,4,Kavandu
272904,Tanur,1295352,24,Puthiya Kadappuram
252155,Kalpetta,1294554,22,VELLARAM KUNNU
272891,Ettumanoor,1293855,2,Kureechira
252149,Thalassery,1294057,51,COURT
252238,Kottayam,76184,7,KUMARANALLOOR TOWN - Ward No.7
272909,Wadakkanchery,1293917,23,Mangalam North
252139,Mattannur,75628,12,Kolari
252171,Perinthalmanna,1295522,28,J N ROAD CENTRAL
252207,Perumbavoor,75906,2,THRIKKAPARAMBU
252254,Punalur,49449,13,HIGH SCHOOL
252233,Thodupuzha,76108,18,MALEPPARAMBU - Ward No.18
252258,Attingal,50073,7,ARATTU KADAVU
252254,Punalur,76775,28,THOLIKKODU
252224,Kalamassery,49605,33,PARUTHELI
252230,Muvattupuzha,76063,22,MUNICIPAL OFFICE
252112,Taliparamba,49358,24,THURUTHI
272906,Cherpulassery,1294490,2,Thootha
272904,Tanur,1295335,7,Morya
272902,Valanchery,1295425,14,Karingallathani
252108,Kasaragod,76292,2,CHERANKAI EAST
252108,Kasaragod,1294290,36,KADAPPURAM SOUTH
272908,Pandalam,1294717,8,Thonnallur South
252252,Pathanamthitta,76748,24,Pathanamthitta (M) - Ward No.24
272906,Cherpulassery,1294501,13,Mandakkari
272898,Mukkom,1294810,21,West Chendamangaloor
252259,Nedumangad,50251,4,MANAKODE
272908,Pandalam,1294725,16,Athiramala East
252144,Koothuparamba,49737,14,TOWN
252233,Thodupuzha,1293975,33,CO-OPERATIVE HOSPITAL - Ward No.33
252108,Kasaragod,76322,32,TALUK OFFICE
252170,Malappuram,1295234,35,PATTARKADAVU
272900,Feroke,1294683,12,Vazhapottathara
252110,Kanhangad,76241,14,MUNICIPAL OFFICE
272904,Tanur,1295362,34,Civil Station
252251,Thiruvalla,77971,16,Thiruvalla (M) - Ward No.16
259708,Thrikkakara,1295108,9,EDACHIRA
252242,Cherthala,1294549,35,Cherthala (M) - Ward No.35
272900,Feroke,1294692,21,Kallambara
252110,Kanhangad,76242,15,LAKSHMI NAGAR
252227,Thrippunithura,1294641,42,POTTAYIL
252157,Vatakara,49816,4,PAZHANGAVU
252111,Payyannur,50437,5,KANDOTH
252220,Kochi,56213,28,Amaravathy
252159,koyilandy,56274,16,PERUVATTUR CENTRAL
252170,Malappuram,56340,5,MACHINGAL
252261,Neyyattinkara,1294173,42,BRAHMAMKODE
259709,Kottakkal,1295221,22,MADRASSAPPADI
252111,Payyannur,76270,12,KANAYI SOUTH
252184,Guruvayoor,76562,5,Manigramam
252230,Muvattupuzha,1294781,26,J B SCHOOL
252259,Nedumangad,50277,30,KOPPAM
252260,Thiruvananthapuram,56356,2,Chanthavila
272909,Wadakkanchery,1293933,39,Kottaparambu
252160,Kozhikode,75710,46,Cheruvannur West
252242,Cherthala,77767,16,Cherthala (M) - Ward No.16
252248,Kayamkulam,76520,17,Kayamkulam (M) - Ward No.17
252194,Thrissur,75858,17,MULLAKKARA
252176,Palakkad,77575,44,SREERAMPALAYAM
252260,Thiruvananthapuram,2513176,61,KOTTAPPURAM
252236,Vaikom,77666,5,INDUSTRIAL - Ward No.5
259710,Nilambur,1295265,15,PAYYAMPALLY
252253,Adoor,1294271,25,Adoor (M) - Ward No.25
272901,Kondotty,1295177,19,Chembaala
252139,Mattannur,75643,27,Airport
272912,Parappanangadi,1295295,12,Thayyilappadi
272909,Wadakkanchery,1293919,25,Karuthakkad
252178,Chittur-Thathamangalam,75824,21,COLLEGE WARD
252194,Thrissur,75889,48,OLLARI
252260,Thiruvananthapuram,2513208,80,FORT
259707,Karunagappally,1294373,27,CHERUVELIL MUKKU
252169,Manjeri,50158,31,VAYPARAPADI
252112,Taliparamba,49351,17,TOWN
252247,Alappuzha,77812,8,Alappuzha (M) - Ward No.8
272907,Mannarkad,1294473,14,Nellippuzha
252149,Thalassery,56173,32,MADAPEEDIKA
259709,Kottakkal,1295216,17,INDIANOOR WEST
252169,Manjeri,1295241,41,PULIYANTHODI
272907,Mannarkad,1294486,27,1st Mile
259708,Thrikkakara,1295126,27,N G O QUARTERS
252208,Angamaly,75939,14,CHETHIKKODU
272896,Payyoli,1294857,30,Choriyan chal
252211,Aluva,1294908,22,PULINCHODU
252110,Kanhangad,1294285,42,AVIKARA
272907,Mannarkad,1294472,13,Aandippadam
252205,Chalakudy,76722,28,Maithry Nagar
252248,Kayamkulam,76611,31,Kayamkulam (M) - Ward No.31
252253,Adoor,76763,13,Adoor (M) - Ward No.13
272908,Pandalam,1294729,20,Thavalam Kulam
252157,Vatakara,49847,35,VELUTHA MALA
252160,Kozhikode,1294918,63,Thiruthiyad
252200,Kodungallur,78003,14,Chappara
252159,koyilandy,56269,11,PANTHALAYANI NORTH
272908,Pandalam,1294736,27,Pandalam Town West
252172,Tirur,75786,14,PARANNEKKAD
252239,Changanassery,77749,30,VALIYAPALLI - Ward No.30
252125,Kannur,49681,4,Pallikkunnu
259707,Karunagappally,1294347,1,ALAPPAD
252108,Kasaragod,76298,8,NULLIPPADY NORTH
272911,Sulthanbathery,1294612,16,Cheroor Kunnu
252194,Thrissur,1293761,51,ARANATTUKARA
272903,Tirurangadi,1295378,6,Karipparambu
252172,Tirur,75776,4,POOKKAYIL
252215,Paravur,55900,9,FIRE STATION
252255,Kollam,55974,14,Asramam
252169,Manjeri,1295247,47,NARUKARA
252261,Neyyattinkara,50306,28,NARAYANAPURAM
252205,Chalakudy,1293791,31,Aryankala Masjid
252231,Kothamangalam,1294825,29,KORIYAMALA
252259,Nedumangad,50256,9,MOOTHAMKONAM
252260,Thiruvananthapuram,2513167,52,PAPPANAMCODE
272915,Anthur,1294221,16,Anthoor
252220,Kochi,56222,37,Edappally
252220,Kochi,77628,61,Ravipuram
252231,Kothamangalam,76077,13,MARAMANGALAM
252259,Nedumangad,50269,22,KANNARAMKODU
252260,Thiruvananthapuram,2513226,98,ATTIPRA
252208,Angamaly,75938,13,THIRUNAYATHODU
252226,Maradu,1295155,30,AMBALAKADAVU
252227,Thrippunithura,76021,29,PUTHIYAKAVU
272904,Tanur,1295368,40,Cormen Kadappuram North
252208,Angamaly,75930,5,KALLUPALAM
252160,Kozhikode,50007,17,Chelavoor
272885,Panoor,1294167,39,Thekke Panoor
252160,Kozhikode,75712,48,Baypore
272903,Tirurangadi,1295394,22,Kakkad
272897,Koduvally,1294765,23,Madrasa Bazaar
259709,Kottakkal,1295213,14,EAST VILLUR
252169,Manjeri,50160,33,TOWN WARD
259710,Nilambur,1295271,21,THEKUMPADAM
272884,Sreekandapuram,1294189,14,Kaithapram
272906,Cherpulassery,1294491,3,Health Center
272906,Cherpulassery,1294509,21,Koliyadu
272896,Payyoli,1294836,9,Ayanikkad
252172,Tirur,75802,30,SOUTH ANNARA
252256,Paravoor,50016,3,NEDUMGOLAM
272898,Mukkom,1294821,32,Poolapoyyil
272882,Piravom,1295012,3,Kakkad East
252258,Attingal,1294524,28,THOTTAVARAM
252248,Kayamkulam,1294425,42,Kayamkulam (M) - Ward No.42
272905,Pattambi,1294452,21,Kaithali
272882,Piravom,1295028,19,Thottatabhagam south
259711,Nileshwar,1294310,11,CHATHAMATH
252172,Tirur,1295529,32,TRIKKANDIYUR
272910,Mananthavady,1294572,12,Kurukkanmoola
252250,Mavelikkara,76649,9,Mavelikkara (M) - Ward No.9
252173,Ponnani,76426,29,UROOB NAGAR
252238,Kottayam,76200,23,PUTHENANGADI - Ward No.23
252180,Kunnamkulam,76540,20,SANTHI NAGAR
252215,Paravur,55899,8,PARAVOOTHARA
272891,Ettumanoor,1293875,22,Thellakam
259708,Thrikkakara,1295101,2,B M NAGAR
252139,Mattannur,75632,16,Pazhassi
252157,Vatakara,49844,32,NALLADATH
252204,Irinjalakuda,76680,8,Madayikonam School
252200,Kodungallur,1293835,31,Methalappadam
252255,Kollam,55976,16,Uliyacovil East
252259,Nedumangad,50266,19,THARATTA
252207,Perumbavoor,75913,9,POOPPANY
252207,Perumbavoor,75910,6,THURUTHIPARAMBU
252254,Punalur,49448,12,KALLAR
252253,Adoor,1294273,27,Adoor (M) - Ward No.27
272891,Ettumanoor,1293854,1,Koduvathanam
252144,Koothuparamba,49734,11,MOORYAD CENTRAL
272910,Mananthavady,1294564,4,Kalliyodu
252172,Tirur,75801,29,PATTUPARAMBU
272898,Mukkom,1294800,11,Nedumangad
252112,Taliparamba,49342,8,KUNDAMKUZHI
252160,Kozhikode,75703,39,Thuruvavannur
252205,Chalakudy,76719,25,F.C.I
252251,Thiruvalla,78054,29,Thiruvalla (M) - Ward No.29
272902,Valanchery,1295413,2,Thaniyappan Kunnu
252242,Cherthala,77759,8,Cherthala (M) - Ward No.8
252112,Taliparamba,49345,11,PUSHPAGIRI
272906,Cherpulassery,1294497,9,Karumanam Kurissi
252255,Kollam,55970,10,Kadavoor
252252,Pathanamthitta,76725,1,Pathanamthitta (M) - Ward No.1
252111,Payyannur,76267,9,MUTHILAYAM
252220,Kochi,77631,64,Kathrukadavu
252112,Taliparamba,49350,16,SHABEEB NAGAR
272906,Cherpulassery,1294518,30,Panniyam Kurishi
272909,Wadakkanchery,1293912,18,Mangara
252169,Manjeri,50151,24,CHALUKULAM
272905,Pattambi,1294441,10,College
252260,Thiruvananthapuram,2513189,74,PUTHENPALLY
272909,Wadakkanchery,1293905,11,Chullikkad
272897,Koduvally,1294777,35,Irumoth
252173,Ponnani,76411,14,ERIKKAMANNA
252181,Chavakkad,77909,11,Palayoor North
252125,Kannur,1294024,44,Chovva
252248,Kayamkulam,76508,5,Kayamkulam (M) - Ward No.5
252207,Perumbavoor,75909,5,SASTHAMANGALAM
252125,Kannur,75588,28,Thazhe Chovva
252250,Mavelikkara,1294539,27,Mavelikkara (M) - Ward No.27
272896,Payyoli,1294831,4,Moorad South
272882,Piravom,1295030,21,Kalamboor South
252260,Thiruvananthapuram,56355,1,Kazhakuttom
272902,Valanchery,1295430,19,Mookkilappeedika
252139,Mattannur,75621,5,Anikari
272882,Piravom,1295024,15,Ellikkamukkada
252251,Thiruvalla,78056,31,Thiruvalla (M) - Ward No.31
272909,Wadakkanchery,1293924,30,Minalur Vadakkekara
252144,Koothuparamba,49746,23,VALIYAPARA
252211,Aluva,76784,12,MUNICIPAL OFFICE
252178,Chittur-Thathamangalam,75828,25,MANNATHUKKAVU
252144,Koothuparamba,1294055,27,PANNYORA
252234,Palai,1293893,25,NELLIYANI - Ward No.25
252259,Nedumangad,50272,25,T H S WARD
252259,Nedumangad,1294531,35,CHIRAKANI
252160,Kozhikode,49996,6,Kudumparamba
272885,Panoor,1294142,14,Elithodu
252139,Mattannur,1294069,30,Palattupalli
272909,Wadakkanchery,1293934,40,Kodassery
252247,Alappuzha,77874,28,Alappuzha (M) - Ward No.28
252204,Irinjalakuda,76693,21,Canal Base
252169,Manjeri,1295250,50,RAMAMKULAM
252169,Manjeri,50161,34,SHANTHI GRAMAM
252194,Thrissur,75879,38,POOTHOLE
272881,Koothattukulam,1295093,19,Sreedhareeyam Ward
252259,Nedumangad,1294534,38,POOVATHOOR
252181,Chavakkad,77924,26,Pulichirakkettu East
252220,Kochi,56208,23,Manassery
272901,Kondotty,1295187,29,Ilaneerkkara
252238,Kottayam,76216,39,MAVILANGU - Ward No.39
252180,Kunnamkulam,76545,25,PORKALENGAD
272907,Mannarkad,1294485,26,Govindapuram
272885,Panoor,1294129,1,Panoor
252260,Thiruvananthapuram,2513183,68,KAMALESWARAM
252211,Aluva,76792,20,THALUK HOSPITAL
252149,Thalassery,56179,38,TEMPLE
252184,Guruvayoor,1294010,35,Kotta North
272898,Mukkom,1294814,25,West Manasseri
252157,Vatakara,49829,17,KURUMBOYIL
252125,Kannur,49687,10,Kakkadu
252125,Kannur,49683,6,Udayamkunnu
252160,Kozhikode,75704,40,Arikkad North
272904,Tanur,1295371,43,Mukkola
252205,Chalakudy,76704,10,St.James Hospital
252144,Koothuparamba,49742,19,THRUKKANNAPURAM WEST
252207,Perumbavoor,75912,8,TALUK HOSPITAL
252234,Palai,1293892,24,KOTTARAMATTOM - Ward No.24
252233,Thodupuzha,1293974,32,AMARAMKAVU - Ward No.32
272910,Mananthavady,1294561,1,Pancharakkolli
252139,Mattannur,75644,28,Mattanur
252261,Neyyattinkara,50296,18,KOLLAVAMVILA
252234,Palai,76132,14,PARIPPIL KUNNU - Ward No.14
252180,Kunnamkulam,76535,15,TOWN
272898,Mukkom,1294822,33,Kadhiyodu
252238,Kottayam,76214,37,PALAMOODU - Ward No.37
252230,Muvattupuzha,76052,11,RANDARKARA
252157,Vatakara,1294902,42,PAKKAYIL
252252,Pathanamthitta,76747,23,Pathanamthitta (M) - Ward No.23
272899,Ramanattukara,1294878,15,Pullumkunnu
252172,Tirur,1295533,36,THUNCHAN PARAMBU
259709,Kottakkal,1295225,26,PUZHIKKUNNU
252173,Ponnani,76418,21,THEYYANGAD
252208,Angamaly,75941,16,SAMAJAM WARD
252112,Taliparamba,49336,2,RAJARAJESWARA
272904,Tanur,1295346,18,Kattilangadi
252242,Cherthala,77779,28,Cherthala (M) - Ward No.28
259708,Thrikkakara,1295118,19,THUTHIYOOR
252174,Shoranur,76450,3,THRIPPUTTA
272909,Wadakkanchery,1293897,3,Puthuruthy East
272890,Iritty,1294098,3,Vattakkayam
272889,Kottarakkara,1294386,5,KSRTC
272898,Mukkom,1294804,15,Kayyitta Poyyil
252236,Vaikom,77672,8,CHULLITHARA - Ward No.8
252220,Kochi,77615,48,Ponnurunni East
272885,Panoor,1294133,5,Madappura
252149,Thalassery,77737,49,PALISSERI
252160,Kozhikode,75697,33,Kinasseri
272911,Sulthanbathery,1294616,20,Kaipancheri
252238,Kottayam,76212,35,PANNIMATTOM - Ward No.35
252139,Mattannur,75622,6,Kallur
252236,Vaikom,1293772,21,LF CHURCH- Ward No.21
252205,Chalakudy,76699,5,Panambilly College
272905,Pattambi,1294432,1,Valloor North
252260,Thiruvananthapuram,2513204,76,BEEMAPALLY EAST
252207,Perumbavoor,75914,10,KARATTUPALLIKKARA
252227,Thrippunithura,76007,15,KYAMTHA
252253,Adoor,76751,1,Adoor (M) - Ward No.1
272891,Ettumanoor,1293888,35,Ambalam
252224,Kalamassery,49485,2,SANTHINAGAR ANNEX
272901,Kondotty,1295197,39,Kumminippara
272899,Ramanattukara,1294866,3,Paruthippara South
252112,Taliparamba,49357,23,KUTTIKOLE
272904,Tanur,1295342,14,Rayiri Mangalam East
252260,Thiruvananthapuram,2513155,46,ARANOOR
272890,Iritty,1294115,20,Kallerikkal
252149,Thalassery,56169,28,KODIYERI
252254,Punalur,76774,27,PARAVATTAM
252227,Thrippunithura,75998,6,IRUMBANAM
272897,Koduvally,1294775,33,Nellakkandi
252254,Punalur,49439,3,CHALAKODU
252169,Manjeri,50163,36,ULLADAMKUNNU
252248,Kayamkulam,76618,38,Kayamkulam (M) - Ward No.38
252255,Kollam,55993,33,Manacaud
252211,Aluva,76793,21,SASTHA TEMPLE
252149,Thalassery,56160,19,VAYALALAM
252220,Kochi,77616,49,Vyttila
272889,Kottarakkara,1294384,3,Sasthammukal
252159,koyilandy,56275,17,KAKRATTU KUNNU
252176,Palakkad,77816,4,AYYAPPURAM WEST
252260,Thiruvananthapuram,2513181,66,POONTHURA
252259,Nedumangad,50275,28,PARAMUTTAM
252171,Perinthalmanna,75749,4,VALIYANGADI
252236,Vaikom,77690,17,MOOKAMBIKACHIRA - Ward No.17
252220,Kochi,77636,69,Thrikkanarvattom
272891,Ettumanoor,1293862,9,Punnathura
252160,Kozhikode,75709,45,Cheruvannur East
252159,koyilandy,56266,8,KALATHIL KADAVU
272906,Cherpulassery,1294519,31,Chendrethu Parambu
252238,Kottayam,76208,31,MOOLAVATTOM - Ward No.31
252175,Ottappalam,1294299,36,KOLOTH PARAMB
252207,Perumbavoor,75905,1,VALLOM NORTH
252112,Taliparamba,49338,4,MUKKOLA
252125,Kannur,49678,1,Palliyammoola
252160,Kozhikode,75720,56,Chakkum kdavu
272897,Koduvally,1294756,14,Varikkuzhi Thazham
272889,Kottarakkara,1294385,4,Chanthamukku
252160,Kozhikode,1294921,66,Velloyil
272905,Pattambi,1294437,6,Nediyamkunnu
252253,Adoor,76757,7,Adoor (M) - Ward No.7
252205,Chalakudy,76724,30,Municipal Office
252255,Kollam,55975,15,Uliyacovil
259707,Karunagappally,1294357,11,MUSLIM L.P.S
252248,Kayamkulam,76530,27,Kayamkulam (M) - Ward No.27
252252,Pathanamthitta,76733,9,Pathanamthitta (M) - Ward No.9
272901,Kondotty,1295162,4,Thurakkal
272902,Valanchery,1295436,25,Karthala
272910,Mananthavady,1294591,31,Palakkudi
252253,Adoor,76770,20,Adoor (M) - Ward No.20
252111,Payyannur,76272,14,KOKKOTT
272890,Iritty,1294100,5,Keezhoor Kunnu
272896,Payyoli,1294829,2,Kottakkal East
272902,Valanchery,1295428,17,Kottaram
252125,Kannur,1294019,39,Kuruva
252260,Thiruvananthapuram,56362,8,Chellamangalam
252181,Chavakkad,1293849,28,Puthenkadappuram South
252181,Chavakkad,77919,21,Blangad
272891,Ettumanoor,1293856,3,Vallikkad
272909,Wadakkanchery,1293899,5,Kumbalangad Center
252176,Palakkad,77820,8,VALIYAPADAM
252160,Kozhikode,75713,49,Marad
252261,Neyyattinkara,50302,24,FORT
252155,Kalpetta,49803,6,KANYAGURUKULAM
252238,Kottayam,1293788,50,VARISSERY - Ward No.50
252139,Mattannur,1294072,33,Maruthayi
252252,Pathanamthitta,1294337,32,Pathanamthitta (M) - Ward No.32
272896,Payyoli,1294848,21,Payyoli Town
259708,Thrikkakara,1295132,33,CHERUMUTTAPUZHAKKARA
259707,Karunagappally,1294379,33,PALLIKKAL
252255,Kollam,55963,3,Meenathucherry
252160,Kozhikode,75695,31,Kulliyilthazham
252111,Payyannur,76329,35,MUCHILOTT WARD
252110,Kanhangad,76246,19,KANHANGAD SOUTH HIGHER SECONDARY SCHOOL
252125,Kannur,1294021,41,Vettilappalli
252220,Kochi,56217,32,Vaduthala East
252112,Taliparamba,50441,27,PLATHOTTAM
252227,Thrippunithura,1294647,48,ILLICKAPADY
259711,Nileshwar,1294327,28,THAIKKADAPPURAM SEA ROAD
259710,Nilambur,1295272,22,POTTIPPARA
252247,Alappuzha,77862,16,Alappuzha (M) - Ward No.16
252125,Kannur,49696,19,Pallipoyil
259709,Kottakkal,1295230,31,CHANGUVETTIKUNDU
252160,Kozhikode,75718,54,Kappakkal
252258,Attingal,50071,5,KARICHIYIL
272900,Feroke,1294703,32,Chenapparambu South
252111,Payyannur,50438,6,KOROME NORTH
252111,Payyannur,76283,25,MAMBALAM
252252,Pathanamthitta,76728,4,Pathanamthitta (M) - Ward No.4
252204,Irinjalakuda,76687,15,Gandhigram East
272898,Mukkom,1294811,22,Pottasseri
252230,Muvattupuzha,76053,12,KIZHAKKEKARA
252261,Neyyattinkara,50311,33,CHUNDAVILA
252173,Ponnani,76443,46,M.E.S COLLEGE
272900,Feroke,1294681,10,Chunkam
252261,Neyyattinkara,50300,22,MARUTHATHUR
272880,Harippad,1305404,6,Nagari
252220,Kochi,77632,65,Kaloor South
252111,Payyannur,1294062,41,ANNOOR WEST
259711,Nileshwar,1294324,25,THAIKKADAPPURAM SOUTH
272901,Kondotty,1295171,13,Kodangadu
